episode,rewards,actor_loss,critic_loss
686,-96.23,0.0000,0.0000
687,-99.38,0.0022,0.0000
688,-72.89,-0.0975,0.0910
689,-94.35,0.0000,0.0353
690,-126.88,-0.0002,0.0000
691,-104.77,0.0000,0.0003
692,-117.50,-0.0041,0.4718
693,-63.97,-0.0333,0.5029
694,-121.36,-0.0000,0.0000
695,-116.45,-0.0471,0.4018
696,-147.57,0.0003,0.0000
697,-153.76,0.0000,0.0000
698,-116.97,-0.4426,0.6831
699,-109.54,-0.0273,0.0002
700,-104.15,-0.0586,0.2328
701,-84.21,-0.0242,0.0906
702,-107.23,-0.0003,0.6453
703,-91.84,0.0000,0.0000
704,-148.57,-0.0202,0.1798
705,-129.80,-0.0181,0.4453
706,-105.02,-0.0000,0.0000
707,-97.01,-0.0065,0.0000
708,-14.01,-0.0001,0.0000
709,-135.73,0.0096,0.0005
710,-25.79,-0.0030,0.0002
711,-81.83,0.0023,0.0003
712,11.67,0.0000,0.0001
713,-117.79,-0.0329,0.3053
714,-87.94,-0.0032,0.1051
715,-95.90,-0.0509,0.0714
716,-69.69,0.0000,0.2806
717,-101.99,0.0000,0.0030
718,103.19,0.0023,1.4966
719,-102.66,-0.0011,0.1649
720,138.17,0.0246,1.0356
721,-95.18,-0.1893,0.1752
722,-93.58,-0.0097,0.0000
723,-103.91,-0.0992,0.3736
724,121.42,0.0000,1.5048
725,-48.00,-0.0001,0.0000
726,-89.95,-0.0003,0.0000
727,-96.86,-0.0015,0.3249
728,-77.23,-1.6626,0.4241
729,-141.99,-0.0111,0.3380
730,-110.83,-0.5804,0.1783
731,-82.34,-0.0000,0.0000
732,-97.73,-0.1728,0.2387
733,-125.17,-0.0000,0.0004
734,-117.76,-0.0000,0.0000
735,-90.05,-1.8200,0.4298
736,-53.61,0.0000,0.0000
737,-51.66,-0.0000,0.0000
738,-102.63,0.0011,0.0001
739,-83.95,-0.6997,0.5984
740,-79.55,-0.0000,0.0000
741,-108.08,-0.0278,0.4304
742,-84.14,-0.2399,0.0693
743,-134.94,-0.3111,0.2525
744,-35.48,0.0000,0.0000
745,-100.00,0.0001,0.0000
746,-205.24,-0.0042,0.4532
747,-97.81,0.0001,0.0000
748,-48.26,0.0001,0.0000
749,-201.46,-0.0019,0.5357
750,-88.49,-0.0006,0.0000
751,-42.21,-0.0004,0.0000
752,-84.41,-0.0032,0.0000
753,-92.87,-0.0660,0.7915
754,-128.79,0.0022,0.0000
755,-118.31,-0.2714,0.3618
756,-152.55,0.0016,0.0002
757,-35.66,0.0007,0.0001
