episode,loss,rewards,adv
2518,4.01,241.99,3.5935
2519,-10.13,54.03,-21.8956
2520,3.63,230.25,1.2751
2521,-3.82,231.23,2.8940
2522,-12.64,90.27,-6.6673
2523,3.25,196.46,-15.9687
2524,-16.27,50.48,-25.2938
2525,4.80,250.33,21.3507
2526,2.74,218.06,-0.0319
2527,-16.17,60.71,-25.0687
2528,-6.87,125.92,6.3540
2529,8.19,275.97,10.3722
2530,-9.23,2.78,-20.4868
2531,2.60,256.25,10.9251
2532,3.50,222.16,-6.4381
2533,2.88,247.75,9.3645
2534,-16.00,64.13,-26.4544
2535,-12.70,105.61,-0.1156
2536,6.00,239.73,3.6309
2537,-0.25,168.45,-28.8152
2538,-8.56,-33.69,-47.4691
2539,0.85,224.74,4.0218
2540,4.80,233.15,-3.2458
2541,-4.14,67.08,-11.3616
2542,0.64,188.42,-17.3334
2543,0.66,216.01,2.3062
2544,-15.69,105.72,6.2233
2545,-1.03,211.29,-12.8372
2546,2.50,233.56,4.9641
2547,2.65,233.58,-0.6504
2548,0.30,213.50,0.0642
2549,-15.33,77.25,-15.2527
2550,4.22,263.60,10.3322
2551,-16.02,115.82,-3.1921
2552,1.43,208.90,-16.6350
2553,-12.89,94.58,-9.8651
2554,-15.65,91.98,-9.6459
2555,-8.75,101.21,-6.5519
2556,6.04,275.92,12.0162
2557,3.52,207.49,-30.3447
2558,-6.74,105.69,-0.5800
2559,-1.76,196.60,-7.2646
2560,4.16,254.83,5.1235
2561,-8.87,73.32,-12.3762
2562,-9.20,114.28,-1.9344
2563,-1.25,243.69,3.7451
2564,-3.16,115.73,8.2526
2565,-0.57,192.71,-8.8454
2566,4.89,249.63,-0.5060
2567,1.06,223.71,-4.3271
2568,0.29,109.81,-11.8985
2569,7.26,254.14,5.7040
2570,3.84,221.29,-15.1020
2571,-1.25,228.63,3.7387
2572,-9.11,85.91,-17.1331
2573,2.65,254.82,14.3018
2574,-6.58,48.03,-34.8987
2575,-2.08,227.11,0.0702
2576,2.04,221.43,4.8165
2577,8.29,266.41,8.6507
2578,-2.08,204.76,-3.3258
2579,-5.37,111.47,-0.8094
2580,0.75,215.45,2.7398
2581,-2.44,43.10,-37.5257
2582,6.28,265.93,1.4271
2583,-3.85,109.98,-6.3365
2584,-6.60,23.73,-18.7888
2585,2.53,243.93,5.9023
2586,1.95,198.02,-29.0439
2587,3.98,257.59,6.4657
2588,-1.43,236.38,9.6523
2589,-7.09,40.60,-26.1083
2590,-3.38,131.99,15.5385
2591,5.76,256.32,1.7037
2592,5.93,254.72,-2.0563
2593,2.31,233.74,6.0433
2594,-6.83,92.99,-16.4012
2595,1.85,234.28,0.2658
2596,-1.55,245.51,3.7390
2597,-1.71,93.39,-7.1497
2598,-8.17,148.22,1.4903
2599,4.24,263.33,18.7036
2600,2.68,243.41,5.2429
2601,2.57,262.20,20.1023
2602,6.38,270.21,7.0173
2603,3.71,247.48,5.7354
2604,4.53,264.80,9.4106
2605,-6.60,107.01,-10.4286
2606,-10.39,112.16,-8.1617
2607,-8.24,92.41,-21.0401
2608,-6.35,121.54,-0.7943
2609,-3.56,114.19,-10.0631
2610,1.14,202.91,-34.7373
2611,-7.04,112.61,-7.3803
2612,-3.45,198.85,-3.4278
2613,-3.79,122.54,-9.0221
2614,-1.90,72.43,-17.6748
2615,-4.78,135.63,9.8073
2616,0.85,214.21,-2.0652
2617,-8.46,113.09,-12.3905
2618,-7.49,143.22,0.2961
2619,-8.03,133.53,-2.4621
2620,-5.97,165.73,10.1388
2621,0.10,222.38,-9.9692
2622,-5.02,129.58,-8.5087
2623,-6.09,113.54,-16.0876
2624,-7.05,129.88,-4.3070
2625,-1.99,161.60,10.1331
2626,-5.18,107.91,-7.6307
2627,5.72,232.89,-7.7833
2628,4.69,279.96,11.6607
2629,-2.78,54.32,-21.9387
2630,-3.44,76.43,-31.2456
2631,2.75,246.61,3.5140
2632,2.95,229.78,-6.8717
2633,-1.36,95.78,-18.1405
2634,6.76,263.31,-2.3534
2635,5.16,237.82,1.3100
2636,-4.30,129.14,3.9188
2637,2.45,233.60,-3.1810
2638,-2.51,111.34,-1.2643
2639,5.41,228.37,-7.4154
2640,7.35,261.39,3.8327
2641,8.08,270.06,2.4113
2642,4.73,258.68,12.4345
2643,1.73,210.49,-4.4338
2644,-3.69,131.10,-2.5812
2645,3.14,247.70,0.0604
2646,2.51,228.26,-16.0573
2647,-3.35,131.84,-0.7701
2648,1.90,236.17,8.3304
2649,-1.53,211.69,-10.8353
2650,7.17,266.05,3.8680
2651,4.79,271.99,0.7204
2652,-7.80,115.50,4.8524
2653,6.57,279.40,19.2852
2654,0.31,226.95,-2.6189
2655,-10.15,86.64,-21.4017
2656,4.23,263.15,1.9188
2657,-1.01,212.07,-8.7315
2658,5.57,303.47,26.4314
2659,-4.04,147.94,3.0008
2660,-11.12,109.62,-18.9139
2661,0.55,248.55,4.6446
2662,-4.89,122.06,-1.9092
2663,-5.29,113.56,-4.5839
2664,5.34,223.41,-15.8043
2665,-3.32,127.98,-15.3716
2666,-8.81,140.39,-3.4466
2667,3.45,246.99,-7.8214
2668,-2.17,212.18,-13.3408
2669,-7.64,78.30,-35.7716
2670,4.03,264.41,0.4241
2671,-6.24,116.09,2.3508
2672,3.54,255.01,-2.2604
2673,0.27,239.08,-13.2819
2674,-6.69,109.98,-15.6396
2675,-0.68,202.37,-28.2513
2676,-0.68,176.85,-1.9146
2677,-6.82,125.92,-3.5234
2678,-2.67,98.19,-30.7519
2679,-3.26,130.43,2.2734
2680,-2.66,122.76,-21.3208
2681,3.81,217.26,-20.6182
2682,-3.27,109.68,-18.3270
2683,-4.30,145.14,6.0680
2684,-4.47,34.82,-39.8388
2685,-4.12,93.58,-31.2046
2686,-5.82,47.45,-23.3552
2687,-2.87,118.71,-21.3524
2688,-5.85,50.36,-20.2396
2689,-6.18,162.18,11.1797
2690,3.56,243.19,-3.0367
2691,-2.54,106.99,-20.5005
2692,-1.39,28.39,-47.1348
2693,0.89,170.41,-2.5386
2694,4.31,232.76,-15.5976
2695,0.32,164.34,5.7275
2696,-1.92,141.53,-2.5394
2697,-0.74,131.69,-0.6472
2698,-1.10,144.29,-4.3163
2699,4.65,262.71,11.6407
2700,-1.82,135.26,-5.1923
2701,0.97,118.31,-5.2677
2702,4.88,258.82,-2.1977
2703,4.10,248.87,0.0415
2704,-1.96,153.84,7.7703
2705,0.04,130.47,-7.1882
2706,-1.36,97.32,-17.5533
2707,-2.99,79.31,-25.3359
2708,0.11,120.45,-12.9140
2709,-2.78,120.91,-8.0445
2710,-2.16,78.87,-15.5938
2711,0.16,162.70,9.3123
2712,6.42,257.43,-3.7651
2713,0.50,144.84,-9.9949
2714,-0.58,144.65,-3.3095
2715,2.30,231.09,-3.4352
2716,-0.80,126.42,-3.0614
2717,-0.44,138.57,-9.7071
2718,-1.01,118.27,-20.0880
2719,4.62,250.77,-0.2385
2720,-0.40,142.74,-0.7848
2721,-1.99,98.70,-33.2775
2722,6.74,260.60,3.0218
2723,-2.02,120.00,-7.9086
2724,4.05,245.07,1.4129
2725,1.01,166.23,1.4392
2726,-1.06,107.43,-32.1988
2727,-6.77,58.90,-12.1186
2728,6.28,276.49,14.4658
2729,-2.44,45.33,-36.4683
2730,-1.03,141.96,-6.1715
2731,0.24,123.68,-11.5286
2732,-0.38,182.57,14.5162
2733,-2.29,142.73,-4.6227
2734,-1.93,130.65,-13.0657
2735,-2.16,12.93,-64.1236
2736,-2.19,130.29,-6.3644
2737,1.31,167.34,-3.9693
2738,5.79,271.68,5.0977
2739,-3.40,104.09,-15.4835
2740,-0.95,144.47,-4.5188
2741,-1.65,140.47,-5.6894
2742,-0.31,160.08,-6.2024
2743,-6.54,53.37,-12.2215
2744,-0.07,149.92,-1.6247
2745,-1.54,117.47,-26.3524
2746,-0.40,144.29,-5.2615
2747,-1.13,136.06,-6.1774
2748,-2.28,98.03,-26.0952
2749,-2.57,109.61,-14.4498
2750,6.33,292.61,18.5737
2751,-0.21,160.75,14.2109
2752,1.46,181.11,18.9313
2753,6.63,278.09,9.5796
2754,0.48,151.40,-0.7715
2755,-0.32,132.58,-7.7011
2756,-0.89,130.29,-1.0867
2757,5.69,262.34,4.5408
2758,7.26,286.37,5.0668
2759,-0.06,147.79,4.3170
2760,-0.57,117.43,-23.9905
2761,0.74,168.88,10.6673
2762,6.04,291.51,21.9686
2763,5.93,276.29,0.1809
2764,-6.41,49.19,-16.9811
2765,-0.67,134.33,-10.1819
2766,4.11,237.95,-2.7642
2767,5.10,249.61,2.9859
2768,-2.56,11.56,-62.2721
2769,-0.73,166.64,-3.1503
2770,5.97,265.02,-1.4649
2771,-1.31,145.90,-1.3145
2772,4.99,267.09,10.4137
2773,-1.28,134.19,-11.7779
2774,-0.67,203.01,2.6974
2775,4.15,235.35,-9.0008
2776,-2.11,134.43,-13.2032
2777,-2.11,48.36,-39.6468
2778,-0.72,140.55,3.8304
2779,-0.23,170.96,3.7291
2780,-0.17,172.78,0.6717
2781,-1.28,154.28,-1.8591
2782,-1.05,156.24,2.5679
2783,4.30,252.34,1.7838
2784,0.52,137.99,-10.5269
2785,-1.24,72.77,-30.7511
2786,-2.79,145.15,-6.0453
2787,3.52,248.02,-6.7576
2788,3.98,260.33,-0.6181
2789,-1.25,146.31,-1.9903
2790,-6.02,17.94,-52.0247
2791,4.94,270.62,-8.1552
2792,-3.96,163.12,6.6846
2793,-7.73,6.21,-36.5066
2794,-1.78,169.14,10.7850
2795,-0.50,174.43,12.3205
2796,-3.64,31.83,-37.5959
2797,-2.08,127.64,-14.9737
2798,4.33,249.53,-7.3264
2799,1.88,224.16,-20.2944
2800,-1.97,101.47,-33.1972
2801,-1.21,149.43,5.1756
2802,-0.39,158.97,1.9603
2803,-1.45,148.73,-3.3167
2804,-2.25,129.73,-15.3683
2805,3.10,238.61,-1.6404
2806,6.08,280.86,14.2614
2807,-0.40,136.63,-14.8487
2808,-0.97,155.48,3.5539
2809,-2.12,96.70,-37.3656
2810,4.91,270.34,2.0174
2811,4.93,254.69,-4.5715
2812,-2.14,138.27,-8.2977
2813,-1.11,66.04,-34.9799
2814,-0.25,159.87,-3.2250
2815,4.59,267.47,-0.8142
2816,-1.63,140.16,-8.7790
2817,1.45,217.91,-16.2548
2818,-2.65,126.61,-20.1283
2819,-3.33,156.28,-0.1802
2820,-0.99,46.07,-43.3623
2821,-3.72,113.02,-27.9323
2822,-4.19,135.01,-9.7651
2823,-3.56,159.90,15.7953
2824,-3.52,145.54,0.4944
2825,-3.55,142.18,1.3514
2826,-2.97,128.40,-21.0862
2827,-0.34,140.79,-2.5886
2828,-3.53,142.95,-4.2101
2829,-3.62,118.31,-26.9628
2830,-3.17,123.82,-25.2790
2831,-3.19,125.62,-24.4600
2832,5.57,265.93,2.0100
2833,-3.15,119.45,-24.4837
2834,-2.68,151.58,0.3218
2835,-2.96,122.77,-23.5928
2836,3.52,232.05,-18.7569
2837,-1.16,154.96,3.6320
2838,1.05,170.03,-3.5735
2839,-2.46,141.48,-11.1374
2840,3.06,249.79,8.1840
2841,-2.49,141.50,-7.9362
2842,-2.18,153.62,2.7406
2843,-1.27,160.43,2.5356
2844,-2.14,123.16,-16.9531
2845,-4.18,13.95,-48.7484
2846,-1.82,74.35,-29.0661
2847,-8.40,-16.22,-53.0843
2848,3.27,223.81,-7.8837
2849,-3.79,30.16,-46.5574
2850,-1.58,135.38,-9.1565
2851,-1.44,143.79,-2.4470
2852,-0.29,116.41,-20.7007
2853,-7.90,-17.58,-46.0574
2854,-4.92,-9.15,-55.2989
2855,0.96,148.42,-6.6401
2856,1.47,222.75,-8.4197
2857,7.01,267.19,13.5575
2858,0.01,141.66,-7.1964
2859,2.90,179.47,-3.4118
2860,-4.22,39.01,-31.6944
2861,-0.23,111.14,-18.2331
2862,0.76,150.06,2.0242
2863,0.41,123.84,-16.0851
2864,-1.76,61.92,-31.4202
2865,1.75,225.34,-14.6415
2866,4.88,224.21,-16.6503
2867,0.95,143.94,0.3837
2868,5.70,272.31,2.5727
2869,-2.61,35.95,-33.1615
2870,2.13,159.21,-2.0723
2871,-1.42,27.90,-55.1326
2872,1.73,159.75,1.3773
2873,0.98,145.30,-0.0398
2874,2.47,138.15,-15.0847
2875,1.04,151.83,5.1070
2876,2.20,166.44,8.5445
2877,0.56,120.92,-17.3512
2878,0.92,133.34,-4.8071
2879,2.28,127.36,-20.0027
2880,1.96,134.42,-11.3762
2881,5.76,243.37,3.7759
2882,2.24,150.67,-3.9304
2883,2.31,161.11,-2.3612
2884,3.24,153.29,-5.7986
2885,2.26,162.72,-1.1168
2886,1.43,138.38,-6.4760
2887,-4.10,27.96,-32.5793
2888,0.32,142.70,12.8718
2889,2.38,162.53,2.1871
2890,1.04,165.33,12.5963
2891,1.21,134.90,-12.0776
2892,1.49,144.42,-2.8400
2893,-1.25,56.03,-34.4428
2894,1.07,135.73,-6.5101
2895,1.16,130.51,-9.1082
2896,0.75,124.24,-22.6432
2897,-4.12,13.39,-41.7465
2898,7.21,262.11,4.4372
2899,-0.59,65.70,-33.8354
2900,1.15,149.89,5.7162
2901,1.87,150.58,-3.4076
2902,1.41,144.37,-1.2312
2903,1.28,133.15,-10.3130
2904,8.00,278.20,2.5100
2905,2.66,167.80,16.1919
2906,0.86,123.81,-16.7367
2907,1.77,132.12,-13.1282
2908,1.71,189.88,14.5956
2909,1.54,124.42,-17.6274
2910,1.38,129.85,-9.8969
2911,1.73,167.55,5.6887
2912,1.77,178.44,10.0927
2913,5.12,254.83,3.9250
2914,0.43,120.61,-15.0235
2915,0.21,137.53,4.5454
2916,-3.01,17.67,-46.4467
2917,1.89,150.55,3.5504
2918,0.70,134.76,-4.4107
2919,1.07,128.64,-11.1255
2920,-0.40,112.74,-2.0682
2921,-5.23,33.60,-25.8890
2922,6.65,280.22,9.0796
2923,1.36,138.03,-12.3962
2924,-1.16,47.21,-40.8650
2925,-1.49,63.44,-25.5250
2926,6.05,229.07,-17.5817
2927,1.09,119.15,-11.7496
2928,7.95,281.20,2.4761
2929,4.80,256.36,7.9059
2930,5.07,269.13,14.0700
2931,0.48,149.13,14.5699
2932,8.37,280.80,7.7679
2933,0.78,143.83,4.5585
2934,1.89,146.23,-1.7669
2935,-0.01,138.12,-5.3839
2936,3.78,270.44,4.9519
2937,2.91,229.43,-6.2627
2938,3.92,235.77,-11.2278
2939,-7.18,-42.80,-53.4790
2940,1.63,219.00,-9.0570
2941,-1.28,136.13,-2.7750
2942,-0.87,156.25,-2.8673
2943,-7.49,-19.30,-44.7832
2944,-1.61,171.88,-7.8096
2945,4.74,264.83,12.0163
2946,-4.24,114.22,-15.3542
2947,-4.43,155.75,9.4910
2948,-3.50,129.65,-13.9798
2949,1.44,183.16,3.2039
2950,-3.64,135.91,-6.8015
2951,2.45,267.27,16.8482
2952,-1.68,22.78,-57.7285
2953,-1.87,120.73,-17.0658
2954,-2.33,109.36,-0.0495
2955,-4.75,118.90,-11.9676
2956,-2.85,127.12,-18.1012
2957,-2.38,62.72,-23.1357
2958,-4.45,124.36,-14.4579
2959,-3.79,129.99,-9.8051
2960,-3.11,127.02,-16.4552
2961,-2.06,141.43,-6.0383
2962,-2.59,150.32,5.9709
2963,-2.09,126.97,-16.6304
2964,-0.75,163.09,0.8435
2965,-1.69,153.67,3.6142
2966,-2.52,139.56,-3.3712
2967,-0.95,192.69,16.8779
2968,-1.78,118.10,-25.8344
2969,-0.73,169.34,6.4149
2970,-1.70,159.24,11.4093
2971,4.92,242.03,-4.8538
2972,-2.12,139.96,0.4430
2973,-3.41,124.57,-8.5595
2974,2.12,176.25,-3.8100
2975,7.87,291.94,2.0719
2976,-1.49,135.11,-10.4501
2977,0.70,160.72,-6.8791
2978,-0.15,165.73,-30.4673
2979,3.97,231.11,-11.0982
2980,0.83,219.15,-9.5622
2981,-3.97,105.66,-23.3149
2982,1.39,179.95,2.6976
2983,1.46,225.40,0.8005
2984,-2.71,131.67,-8.0869
2985,-2.98,122.15,-10.4590
2986,-3.61,124.34,-8.6027
2987,2.86,250.42,11.8457
2988,2.93,224.90,-1.4342
2989,1.93,244.55,11.5170
2990,-3.01,145.94,0.8161
2991,2.31,198.59,-40.5241
2992,-1.52,152.22,-7.9618
2993,3.21,226.21,-11.9734
2994,3.49,234.20,5.6309
2995,-2.56,163.24,0.4564
2996,1.80,214.38,-28.3264
2997,-3.61,143.38,-0.2990
2998,2.91,231.08,2.0980
2999,0.86,222.43,-16.7229
3000,3.82,252.78,-0.3145
3001,-3.12,164.70,-5.8961
3002,-6.43,150.95,-0.1462
3003,-5.49,143.90,-5.0446
3004,-3.90,31.09,-39.0229
3005,-6.84,-30.58,-51.4325
3006,-8.25,124.90,-16.3644
3007,-5.28,135.09,-11.4238
3008,-5.82,128.90,-20.0876
3009,-5.04,160.56,-0.1666
3010,-4.97,164.25,5.1894
3011,5.23,228.70,-11.2830
3012,7.15,285.62,3.7302
3013,-4.07,158.03,-4.5295
3014,-6.21,152.02,2.5891
3015,-3.97,154.07,-5.4700
3016,-7.02,118.58,-21.2103
3017,-6.44,131.49,-13.3751
3018,-5.34,136.86,-4.2481
3019,6.02,290.16,-3.4856
3020,-5.96,113.81,-25.1366
3021,-3.39,140.15,-14.0975
3022,3.89,273.41,22.5105
3023,-5.65,116.83,-24.5632
3024,-5.35,125.78,-17.9842
3025,-3.84,145.51,-8.5357
3026,-4.15,139.22,1.8396
3027,-3.39,116.55,-20.0578
3028,-3.98,155.29,4.1522
3029,3.01,275.73,-2.0640
3030,-3.14,123.87,-24.0268
3031,-2.50,148.94,-0.1263
3032,-4.75,33.46,-35.2805
3033,-2.77,147.82,1.9981
3034,-4.63,68.32,-28.5372
3035,-2.68,127.37,-11.2969
3036,-2.53,121.71,-6.4118
3037,4.14,296.92,23.2402
3038,-0.47,147.81,-3.3109
3039,5.39,287.67,20.2640
3040,5.41,265.26,6.7892
3041,3.99,259.55,7.5450
3042,-0.99,135.47,-8.7189
3043,-2.51,142.63,3.3499
3044,-2.64,112.19,-14.6197
3045,-2.07,114.38,-15.8139
3046,-2.70,126.26,-13.4259
3047,0.77,142.62,-7.3819
3048,4.42,289.18,26.5343
3049,-1.55,42.07,-40.1927
3050,-3.21,116.50,-27.6498
3051,-0.76,157.96,-10.5482
3052,-2.01,156.02,-2.7883
3053,-4.35,7.60,-57.4622
3054,-2.44,140.13,-10.0563
3055,-2.39,140.57,-5.2211
3056,-1.39,180.78,15.8729
3057,-2.60,118.01,-24.3655
3058,-1.93,151.14,-5.5241
3059,-2.05,117.82,-24.5899
3060,-2.27,131.62,-12.4817
3061,0.03,169.55,-1.1569
3062,-1.13,164.42,6.8609
3063,-0.48,114.78,-16.8258
3064,-0.71,116.55,-23.0792
3065,3.78,273.47,13.1649
3066,1.98,240.44,-13.4723
3067,5.02,249.25,-4.4980
3068,0.05,152.34,-7.7022
3069,-1.18,142.08,-10.7908
3070,-0.76,141.95,-9.4514
3071,-7.61,27.37,-27.5415
3072,5.85,247.13,-1.7185
3073,-1.05,140.60,-14.7582
3074,2.82,227.46,-11.1983
3075,-1.94,126.49,-21.8998
3076,4.43,252.65,-8.0703
3077,-0.37,155.53,-12.4469
3078,-1.46,148.08,-5.9841
3079,-1.99,150.45,-0.4350
3080,-1.23,156.26,-4.6788
3081,-4.90,31.20,-35.4808
3082,-0.78,152.26,-8.2524
3083,-1.97,137.45,-11.2216
3084,-2.22,51.52,-38.8927
3085,2.90,273.43,5.6739
3086,-0.01,152.16,-11.4863
3087,-1.30,131.38,-15.2432
3088,-0.34,142.65,-14.4943
3089,5.25,270.38,-1.7719
3090,-0.40,137.47,-16.8810
3091,-1.40,139.73,-7.1403
3092,-1.94,117.70,-24.5107
3093,-5.15,6.66,-52.1990
3094,-3.11,21.02,-53.5201
3095,3.79,254.29,-1.3923
3096,-3.86,51.30,-38.1527
3097,-2.26,129.92,-11.4976
3098,1.46,157.69,-6.8116
3099,-1.96,16.18,-67.0321
3100,-0.94,121.59,-17.5823
3101,-3.19,31.72,-39.3661
3102,1.84,232.89,-4.5910
3103,-3.41,13.98,-53.3970
3104,0.38,121.14,-18.4301
3105,-1.95,55.15,-43.5883
3106,0.23,138.91,-4.4912
3107,0.17,121.58,-16.2323
3108,0.11,123.95,-8.6838
3109,-2.12,21.82,-66.1323
3110,1.05,133.49,1.8609
3111,0.27,143.73,-0.5333
3112,0.81,122.47,-16.7408
3113,2.12,159.28,6.1081
3114,2.90,159.23,-4.0597
3115,2.66,275.50,15.1231
3116,1.90,132.00,-10.8688
3117,2.62,148.40,-1.4357
3118,-1.15,65.83,-26.2553
3119,3.02,242.63,-5.9082
3120,-3.72,16.93,-44.6089
3121,1.82,115.49,-19.7694
3122,2.66,151.77,-2.0809
3123,2.63,143.60,1.2423
3124,2.59,144.61,2.0222
3125,-2.39,32.90,-41.1611
3126,3.29,159.83,3.4043
3127,3.11,152.43,4.0878
3128,-3.77,-8.83,-57.5434
3129,6.55,279.56,21.5347
3130,3.67,145.85,-5.9801
3131,3.48,253.25,5.4160
3132,3.48,126.90,-15.5179
3133,4.57,193.22,1.3704
3134,2.99,256.53,7.2189
3135,6.36,274.48,4.1025
3136,2.67,136.98,-10.1198
3137,2.06,124.21,-15.4460
3138,5.70,232.93,-0.0029
3139,5.90,244.32,-2.6642
3140,5.80,247.05,14.8306
3141,1.41,178.01,4.0798
3142,1.56,135.10,-11.2635
3143,-0.26,142.34,2.0921
3144,-5.55,25.70,-36.6619
3145,0.21,172.58,5.7153
3146,-0.31,151.69,-3.8378
3147,5.33,225.83,-23.7568
3148,-1.06,141.15,-4.1602
3149,4.06,206.15,-17.2118
3150,-5.95,24.23,-35.4712
3151,-0.20,140.85,-9.2682
3152,-1.37,122.71,-21.8975
3153,-4.94,-5.86,-50.2425
3154,-1.72,146.06,2.2591
3155,-1.57,120.47,-4.4677
3156,-3.99,52.85,-27.7990
3157,2.41,224.45,2.9798
3158,5.12,241.58,-18.1659
3159,-3.56,18.72,-44.0816
3160,-1.65,139.22,-7.0316
3161,-1.55,133.91,-14.4067
3162,1.90,233.27,9.5442
3163,2.66,216.10,-25.7329
3164,0.03,169.28,-2.5798
3165,-1.74,111.68,-10.5717
3166,6.07,257.44,10.5817
3167,2.68,218.36,-2.1378
3168,2.57,209.48,-26.5464
3169,1.16,208.52,-12.2659
3170,-0.58,136.68,-15.6224
3171,1.92,226.08,-22.9272
3172,-1.54,18.40,-66.8771
3173,-2.73,123.92,-12.8263
3174,2.19,226.15,2.2578
3175,1.49,254.12,11.2352
3176,-4.78,136.09,-8.7633
3177,-6.31,128.13,-8.6417
3178,-1.08,164.62,-14.1193
3179,-5.26,139.87,-4.8082
3180,-4.54,111.05,-8.7516
3181,3.50,244.11,-5.4572
3182,-1.90,135.09,-6.8638
3183,-3.35,168.39,-1.5357
3184,-0.08,208.68,-16.9584
3185,-2.55,122.39,-18.4388
3186,-1.38,10.95,-73.6322
3187,-2.22,-3.49,-81.2162
3188,-3.58,131.43,-11.9076
3189,-6.13,102.09,-28.9422
3190,-4.40,152.52,0.1107
3191,-4.91,113.36,-16.6925
3192,-4.93,146.52,-2.7260
3193,4.74,261.64,4.5403
3194,2.08,207.66,-13.6770
3195,-5.05,131.71,-9.6799
3196,-1.81,185.59,-1.5859
3197,4.38,242.13,-1.8313
3198,-3.79,139.08,-15.6031
3199,-1.10,33.43,-55.0894
3200,1.70,221.84,-19.6386
3201,-3.41,134.31,-14.5100
3202,3.92,219.63,-31.6762
3203,1.34,222.16,0.5147
3204,4.66,259.46,11.4537
3205,2.78,216.12,-8.4677
3206,3.61,228.94,-3.3567
3207,-5.10,105.66,-26.1194
3208,-1.05,178.09,-2.7918
3209,0.44,181.22,-23.4764
3210,2.17,201.18,-27.8226
3211,0.22,215.34,-14.2306
3212,-1.24,235.40,0.6022
3213,0.68,204.06,-9.6521
3214,3.64,253.88,-8.4694
3215,1.99,217.23,-4.1780
3216,1.35,215.86,-23.3604
3217,2.73,227.41,-15.8808
3218,2.68,239.39,-0.4638
3219,-1.97,198.90,-16.5317
3220,1.36,191.34,-24.8367
3221,2.29,240.94,-7.8998
3222,4.19,236.54,-6.3678
3223,2.13,220.07,-29.2771
3224,-7.10,-9.84,-53.8702
3225,-2.14,-7.73,-85.9103
3226,-2.22,-31.55,-100.5047
3227,-1.23,26.29,-62.7129
3228,3.44,208.35,-15.6612
3229,1.59,204.32,-12.5716
3230,-5.90,135.87,-2.7915
3231,-6.41,17.05,-36.8560
3232,-1.34,19.24,-67.2336
3233,-4.66,23.50,-47.5784
3234,-1.70,9.31,-73.8633
3235,-1.46,30.23,-60.7796
3236,-2.11,5.67,-75.4265
3237,-3.97,-16.08,-62.8568
3238,-0.99,24.78,-65.2412
3239,-1.70,42.77,-53.0562
3240,1.55,228.58,7.3753
3241,-2.16,9.50,-57.7195
3242,3.07,228.48,-18.0662
3243,-1.43,45.16,-45.1320
3244,-0.26,117.75,-2.8893
3245,-4.45,-34.80,-72.1562
3246,-2.93,9.80,-35.2024
3247,-2.34,36.63,-38.3476
3248,2.11,260.05,23.6292
3249,-0.75,31.58,-49.1354
3250,-1.38,26.90,-45.2732
3251,-4.15,151.82,18.7211
3252,-1.39,41.62,-36.2461
3253,3.23,226.16,7.5526
3254,4.90,261.19,31.4553
3255,3.56,219.13,7.6285
3256,5.28,235.32,11.7815
3257,3.29,234.51,-3.7503
3258,1.78,118.74,-8.3970
3259,6.51,270.48,3.4936
3260,0.82,144.85,11.6322
3261,1.34,203.48,-14.6401
3262,3.32,215.50,-3.2852
3263,-3.88,122.25,4.6446
3264,4.38,260.47,8.9765
3265,5.98,238.29,1.8321
3266,-3.68,68.47,-26.6116
3267,3.67,261.52,15.4734
3268,3.21,234.75,2.1494
3269,3.92,254.26,0.7078
3270,4.74,240.10,4.7976
3271,4.55,231.16,-5.3847
3272,3.84,233.37,-3.7089
3273,-10.16,127.88,-2.6279
3274,3.21,264.50,0.7428
3275,4.72,294.93,24.1315
3276,-4.30,120.96,-0.7133
3277,1.94,266.16,16.6007
3278,1.66,229.17,-5.3521
3279,0.01,230.20,3.8544
3280,-12.80,75.17,-23.7327
3281,-9.02,125.56,4.7851
3282,-12.84,105.82,-3.2708
3283,5.05,260.64,8.2196
3284,-1.55,213.93,-5.9569
3285,-2.03,205.26,-11.0670
3286,2.48,238.89,2.5861
3287,-2.62,164.60,20.1219
3288,-11.23,157.72,2.6366
3289,-11.68,111.46,-12.7581
3290,-11.18,164.87,13.6981
3291,-10.64,88.63,-25.8820
3292,-12.03,121.66,-7.8104
3293,-10.85,134.20,-9.3381
3294,-9.51,164.35,16.2588
3295,-11.76,160.09,14.7843
3296,-10.02,140.25,0.8137
3297,-8.33,153.42,-0.0801
3298,-9.24,130.35,0.6874
3299,-8.96,-2.88,-29.9569
3300,1.86,255.73,-3.1404
3301,2.10,236.33,-7.7533
3302,-10.22,125.47,4.3820
3303,2.58,276.47,36.2683
3304,-5.62,167.71,2.7580
3305,-0.76,245.49,1.8470
3306,-5.54,164.84,21.2489
3307,1.46,228.83,-11.8790
3308,-0.42,205.12,-5.4788
3309,3.93,268.92,26.8768
3310,3.09,224.55,-0.7138
3311,3.24,252.23,-0.1360
3312,-2.89,64.61,-20.1046
3313,-9.97,161.10,15.1187
3314,-10.65,107.10,-7.7882
3315,6.73,236.14,-1.8403
3316,2.12,213.01,-19.5881
3317,5.69,253.15,11.8163
3318,3.26,242.15,2.8891
3319,-6.11,7.10,-31.3785
3320,-10.54,132.16,-0.3103
3321,4.33,246.55,8.6769
3322,-6.24,29.96,-26.1797
3323,2.92,210.41,-26.6270
3324,-9.13,137.54,5.6864
3325,-4.52,35.24,-30.3239
3326,4.59,225.30,-1.6712
3327,-7.95,143.69,4.5711
