episode,rewards,loss,l2_grad,max_grad
4602,252.4,35.39,0.1518,1.7424
4603,157.08,-10.91,0.0733,1.1138
4604,169.13,-3.92,0.1777,2.7917
4605,220.46,0.29,0.1328,2.3594
4606,185.91,-8.65,0.0592,0.7928
4607,177.74,9.38,0.1301,2.0069
4608,232.11,31.49,0.2456,4.5781
4609,225.22,19.41,0.0887,0.9995
4610,231.08,17.15,0.1474,2.8695
4611,223.12,24.06,0.1802,2.4325
4612,225.6,13.72,0.1735,2.0238
4613,246.34,32.37,0.1152,1.298
4614,86.9,-16.08,0.0879,1.0725
4615,231.81,23.02,0.122,1.9233
4616,17.72,-28.25,0.155,2.4486
4617,61.71,-20.51,0.1175,1.7957
4618,235.45,13.49,0.0818,1.2831
4619,261.62,32.81,0.0835,1.0085
4620,83.59,-24.01,0.0338,0.4146
4621,245.35,40.62,0.3316,4.8998
4622,158.9,-4.77,0.1025,1.5422
4623,23.77,-21.93,0.0914,1.3752
4624,136.09,-10.63,0.1013,1.9315
4625,228.18,16.56,0.0503,0.713
4626,188,2.68,0.1249,1.6509
4627,192.04,-8.39,0.1288,1.6142
4628,172.81,-8.53,0.1321,2.027
4629,243.64,21.16,0.2499,3.288
4630,270.64,42.49,0.2323,3.2419
4631,231.93,30.87,0.2733,3.678
4632,211.36,-2.62,0.0805,0.9315
4633,262.79,37.94,0.3155,4.979
4634,254.36,38.23,0.5062,6.9588
4635,238.04,29.47,0.2059,3.3985
4636,147.26,-10.22,0.0669,0.9342
4637,181.34,-1.69,0.0854,1.186
4638,206.61,-3.07,0.0549,0.8352
4639,170.9,-12.75,0.0587,0.9364
4640,116.01,-14.05,0.1653,2.1981
4641,233.42,19.12,0.264,3.9077
4642,105.98,-21.83,0.2065,2.8761
4643,95.36,-15.78,0.1314,1.9365
4644,212.5,-1.35,0.1668,2.3001
4645,218.39,20.21,0.1084,1.4213
4646,180.48,-12.84,0.1789,2.9858
4647,172.05,-14.57,0.0965,1.5491
4648,137.66,-11.64,0.0896,0.9681
4649,210.3,7.29,0.096,1.712
4650,232.84,5.6,0.0965,1.2271
4651,221.56,-4.35,0.0887,1.1252
4652,190.56,4.62,0.0322,0.4538
4653,181.47,-15.83,0.0814,1.1143
4654,268.14,13.36,0.1424,1.8891
4655,273.83,36.63,0.5025,7.7386
4656,204.01,-7.24,0.0534,0.7967
4657,175.88,-12.35,0.107,1.8002
4658,242.21,26.58,0.1105,1.6582
4659,89.95,-26.98,0.0764,0.9503
4660,46.46,-22.96,0.0492,0.6549
4661,244.45,6.92,0.115,2.2862
4662,128.78,-15.4,0.0815,1.5803
4663,220.61,2.4,0.1776,2.8749
4664,68.29,-20.46,0.11,1.5254
4665,251.17,40.15,0.2889,4.9365
4666,268.18,21.47,0.1498,1.9883
4667,173.48,-8.23,0.1009,1.52
4668,267.66,23.24,0.1523,1.8329
4669,83.8,-24.27,0.0498,0.7657
4670,217,-1.08,0.0631,0.822
4671,256.72,28.78,0.1272,2.3483
4672,247.6,32.19,0.3287,5.1143
4673,226.71,-3.51,0.0776,1.3165
4674,93.62,-20.52,0.1068,1.3612
4675,250.12,15.83,0.163,2.0339
4676,157.89,-5.4,0.0714,1.2638
4677,198.32,-6.92,0.138,2.5187
4678,226.14,25.26,0.0842,1.3099
4679,185.1,-3.92,0.1305,1.7575
4680,223.74,28.53,0.1297,1.2811
4681,234.57,30.73,0.098,1.4095
4682,4.65,-76.66,0.4617,7.675
4683,169.56,-5.06,0.1157,1.52
4684,197.75,1.08,0.1227,1.579
4685,177.18,-0.37,0.1372,1.9914
4686,177.28,-11.88,0.1215,1.779
4687,150.58,-8.87,0.0689,0.9416
4688,137.24,-11.35,0.0562,0.8225
4689,245.26,15.07,0.1034,1.2078
4690,52.65,-28.02,0.0943,1.2784
4691,19.72,-24.54,0.0722,1.1767
4692,249.91,24.76,0.1271,1.7887
4693,154.31,-8.76,0.0867,1.1851
4694,145.6,-14.76,0.0919,1.4337
4695,90.11,-24.11,0.0601,0.7828
4696,201.63,-3.12,0.0902,1.2334
4697,85.76,-22.34,0.0827,1.0625
4698,144.1,-10.72,0.0534,0.9081
4699,205.2,-1.88,0.0518,0.7367
4700,187.28,5.38,0.0524,0.8651
4701,239.11,23.64,0.1879,2.5607
4702,208.97,28.53,0.2503,4.9277
4703,142.79,-16.42,0.0688,0.88
4704,239.01,20.77,0.209,4.0008
4705,160.36,-11.94,0.0431,0.637
4706,69.53,-18.98,0.1106,2.0641
4707,229.03,10.17,0.1288,1.7722
4708,48.13,-22.44,0.0763,1.1819
4709,231.33,19.92,0.1916,2.9302
4710,176.07,-13.56,0.1326,1.9254
4711,254.88,23.59,0.1572,2.537
4712,13.16,-28.48,0.0903,0.992
4713,268.75,18.65,0.0792,0.9133
4714,228.98,15.11,0.1135,1.9489
4715,37.4,-17.13,0.0586,0.8763
4716,225.1,25.01,0.2323,3.254
4717,263.99,23.85,0.2397,3.9164
4718,164.68,4.19,0.1418,2.1973
4719,210.8,17.99,0.0511,0.6874
4720,231.99,14.31,0.0666,1.2633
4721,141.52,-12.23,0.2001,3.3405
4722,125.47,-13.69,0.161,2.2554
4723,183.68,-7.45,0.1138,1.4309
4724,212.92,-4.69,0.0397,0.974
4725,190.13,3.44,0.0417,0.5055
4726,144.12,-19.1,0.1534,2.3188
4727,58.22,-23.02,0.1399,2.1796
4728,184.48,-10.52,0.054,0.838
4729,279.59,39.2,0.2945,4.8926
4730,216.11,0.81,0.0607,0.9943
4731,257.98,18.27,0.1588,2.5478
4732,251.43,18.06,0.0757,1.1957
4733,6.76,-62.59,0.2408,6.3119
4734,185.78,-11.54,0.0866,1.4447
4735,175.19,-7.58,0.0577,0.712
4736,153.73,-12.25,0.0966,1.8818
4737,-37.8,-62.09,0.2592,5.264
4738,-8.72,-79.03,0.3358,5.2758
4739,174.3,6.29,0.0519,0.7367
4740,213.93,11.19,0.0904,1.0785
4741,51.64,-25.5,0.0814,1.1631
4742,235.58,22.32,0.2584,4.4475
4743,14.26,-74.4,0.8862,13.2711
4744,186.27,-4.32,0.034,0.4522
4745,42.51,-18.44,0.0584,0.7682
4746,28.85,-63.75,0.4171,5.7266
4747,231.16,27.58,0.1958,2.6514
4748,155.83,-7.73,0.0933,1.1102
4749,216.51,5,0.038,0.5162
4750,182,-3.76,0.0815,1.3783
4751,200.17,-1.08,0.0338,0.4197
4752,212.64,6.34,0.0866,1.0858
4753,236.2,22.46,0.1952,3.4365
4754,203.8,1.37,0.1365,2.1968
4755,254.28,19.32,0.1604,2.2034
4756,235.51,17.92,0.0785,1.5248
4757,158.87,-8.19,0.1649,1.9506
4758,113.44,-15.25,0.1937,3.4341
4759,189.86,0,0.0974,1.2473
4760,169.11,-8.3,0.1289,1.8768
4761,183.5,-4.66,0.2654,3.3479
4762,22.61,-27.51,0.078,0.913
4763,163.09,-8.2,0.1044,1.9068
4764,235.55,12.49,0.1027,1.1241
4765,-56.54,-34.91,0.1041,1.7611
4766,189.61,-7.58,0.1201,1.9838
4767,-47.7,-74.24,0.3564,7.0419
4768,164.12,-4.72,0.0706,1.119
4769,29.07,-34.13,0.1147,1.7658
4770,181.06,-0.5,0.0676,1.0181
4771,51.03,-32.5,0.1103,1.7294
4772,169.1,-12.81,0.1106,1.7697
4773,230.86,3.44,0.0499,0.8156
4774,224.43,-7.05,0.0427,0.5299
4775,226.38,19.57,0.1646,1.7533
4776,169.48,-18.12,0.0819,1.8565
4777,13.27,-31.49,0.1162,2.376
4778,46.3,-28.99,0.1665,1.9488
4779,231.19,5.79,0.0375,0.7527
4780,243.87,15.94,0.1171,2.015
4781,3.88,-70.53,0.1719,3.1574
4782,242.92,0.06,0.0659,0.9185
4783,177.21,-14.36,0.0491,0.684
4784,226.46,7.62,0.1462,1.4862
4785,90.36,-22.47,0.0519,0.8081
4786,80.24,-26.55,0.0759,1.5391
4787,64.02,-29.08,0.1432,1.9081
4788,226.42,-3.21,0.0957,1.5172
4789,226.08,-3.43,0.1007,1.1478
4790,67.95,-24.79,0.0741,0.9232
4791,167.19,-4.99,0.0984,1.4618
4792,222.49,14.3,0.0632,0.9099
4793,219.97,14.49,0.0771,1.8645
4794,45.31,-22.22,0.0606,0.888
4795,251.24,16.05,0.0899,1.7012
4796,202.85,-7.55,0.0958,1.4211
4797,-3.89,-71.78,0.1986,4.5446
4798,82.18,-24.79,0.0717,1.0223
4799,37.28,-27.27,0.0409,0.4188
4800,262.58,14.02,0.1108,1.334
4801,35.21,-28.84,0.1147,1.8737
4802,213.67,14.67,0.1439,2.3336
4803,250.04,5.94,0.0508,0.6895
4804,261.12,18.16,0.1156,1.5417
4805,77.84,-15.51,0.0767,1.2183
4806,246.44,11.66,0.1402,1.9089
4807,294.64,40.91,0.2385,3.7191
4808,87.41,-24.32,0.0842,1.078
4809,251.34,19.45,0.1416,2.1325
4810,93.95,-19.43,0.0834,1.4823
4811,72.44,-25.43,0.1566,1.8507
4812,187.36,-5.25,0.1826,3.0735
4813,245.56,2.52,0.0392,0.5452
4814,105.96,-17.48,0.0857,1.4536
4815,100.85,-20.02,0.1331,1.5064
4816,107.45,-20.84,0.1941,2.2273
4817,135.96,-19.31,0.087,1.1187
4818,166.73,-9.13,0.0916,1.2544
4819,245.25,8.75,0.1609,2.1371
4820,212.96,-4.33,0.0293,0.4067
4821,129.03,-16.52,0.0468,0.7301
4822,77.14,-25.9,0.0902,1.2353
4823,62.54,-19.7,0.0384,0.6312
4824,127.41,-13.76,0.079,1.2003
4825,97.64,-19.64,0.1312,1.786
4826,63.73,-18.15,0.1707,2.2999
4827,266.85,8.13,0.0667,0.8394
4828,111.58,-19.98,0.0316,0.6757
4829,68.86,-15.63,0.0765,0.9833
4830,104.47,-16.23,0.0689,0.8542
4831,199.33,7.82,0.0557,0.9262
4832,52.85,-22.82,0.0466,0.7699
4833,223.9,8.8,0.1215,1.5108
4834,91.28,-17.95,0.1021,1.554
4835,275.41,31.49,0.3953,5.8123
4836,146.59,-5.78,0.0354,0.438
4837,222.67,2,0.0384,0.6192
4838,91.12,-13.98,0.0806,1.0075
4839,101.78,-12.53,0.0937,1.2736
4840,209.47,1.51,0.0422,0.6551
4841,101.44,-11.76,0.0171,0.2387
4842,247.25,10.93,0.0974,1.9296
4843,184.59,6.4,0.0272,0.4352
4844,194.24,1.84,0.0294,0.5141
4845,74.86,-9.55,0.0707,0.9136
4846,278.73,21.9,0.1405,1.6993
4847,204.22,-2.19,0.1324,1.5275
4848,280.09,17.95,0.1436,2.4332
4849,96.19,-11.31,0.1305,1.797
4850,109,-12.48,0.0361,0.6699
4851,281.15,35.98,0.2335,3.2953
4852,232.46,14.27,0.1706,2.452
4853,119.18,-10.83,0.0748,1.1418
4854,109.12,-9.05,0.0837,1.0776
4855,105.44,-12.21,0.063,0.8712
4856,248.46,1.5,0.0239,0.2986
4857,236.54,11.01,0.0532,0.9343
4858,210.33,13.68,0.1393,2.261
4859,216.65,15.52,0.1279,2.6771
4860,106.83,-10.6,0.0715,0.8177
4861,86.45,-13.42,0.1252,1.5491
4862,91.77,-12.6,0.0663,0.8566
4863,155.76,-4.27,0.0851,1.1037
4864,210.58,0.87,0.1364,1.6359
4865,289.74,39.21,0.2099,3.6265
4866,270.31,36.81,0.2292,3.7746
4867,83.88,-10.1,0.079,1.436
4868,202.26,-0.32,0.0289,0.3901
4869,215.18,17.06,0.2044,3.2173
4870,106.3,-16.31,0.0474,0.8206
4871,78.84,-13.54,0.0661,1.1694
4872,94.1,-12.15,0.0295,0.5046
4873,197.36,2.2,0.0606,0.8056
4874,239.24,17.61,0.1475,2.7252
4875,77.17,-13.87,0.0846,1.2081
4876,77.77,-11.32,0.0526,0.6599
4877,123.05,-13.23,0.0256,0.3801
4878,252.29,22.1,0.125,1.6619
4879,256.9,18.3,0.21,2.7224
4880,88.21,-9.25,0.0192,0.3581
4881,107.75,-13.12,0.1081,1.5147
4882,250.06,29.04,0.2257,2.8852
4883,68.19,-12.2,0.0575,0.8267
4884,67.85,-9.14,0.0252,0.3807
4885,242.03,13.44,0.3503,3.9798
4886,269.46,17.63,0.0886,1.2328
4887,260.63,17.31,0.05,0.7033
4888,111.54,-10.39,0.0468,0.739
4889,90.35,-13.06,0.0683,1.385
4890,222.43,2.98,0.1166,1.5313
4891,189.47,-2.39,0.0831,1.2202
4892,226.73,1.04,0.0275,0.3187
4893,265.48,35.17,0.577,8.0355
4894,160.62,-6.81,0.0641,1.1488
4895,69,-14.53,0.042,0.6754
4896,250.27,15.7,0.1393,2.1225
4897,264.09,23.59,0.1303,2.0091
4898,55.29,-15.75,0.1387,1.7437
4899,244.38,15.28,0.25,3.5253
4900,95.02,-13.63,0.1325,1.4914
4901,205.84,14.77,0.0596,0.9013
4902,208.28,6.36,0.0516,0.9149
4903,96.75,-16.05,0.0321,0.4267
4904,44.91,-45.02,0.3553,3.9301
4905,234.98,31.37,0.2196,2.7039
4906,98.8,-13.4,0.083,0.9962
4907,240.26,8.88,0.0533,1.0451
4908,116.59,-16.21,0.0799,0.9423
4909,222.18,21.21,0.1521,2.3537
4910,100.86,-11.02,0.0395,0.6875
4911,237.23,4.94,0.0295,0.2855
4912,206.01,0.21,0.0523,0.5925
4913,253.26,23.57,0.1535,2.0656
4914,251.23,18.68,0.1892,3.5537
4915,220.93,-1.04,0.026,0.3739
4916,59.76,-17.15,0.1353,1.5018
4917,91.03,-12.7,0.1215,1.3139
4918,80.97,-14.89,0.0399,0.475
4919,261.62,18.65,0.131,1.885
4920,258.91,37.57,0.3871,7.3323
4921,216.28,22.53,0.0961,2.0414
4922,115.94,-13.49,0.0521,0.6942
4923,224.39,4.67,0.0969,1.6455
4924,263.05,40.44,0.1196,1.9339
4925,241.26,28.52,0.1871,2.877
4926,224.14,22.81,0.1182,1.6562
4927,69.69,-19.67,0.0569,0.8585
4928,230.82,15.93,0.0918,1.2833
4929,52.25,-17.99,0.1188,1.3459
4930,265.9,18.39,0.1241,1.849
4931,222.57,4.06,0.0553,0.5961
4932,71.78,-19.83,0.1659,1.8632
4933,260.23,18.39,0.1643,2.7478
4934,250.17,19.18,0.1207,1.6259
4935,101.04,-16.19,0.0321,0.4923
4936,220.07,6.8,0.0929,1.1709
4937,192.1,-2.68,0.0514,0.8051
4938,241.87,19.01,0.1135,1.8821
4939,206.6,-1.25,0.0499,1.0079
4940,243.17,27.78,0.1227,1.9336
4941,85.34,-17.46,0.076,0.9831
4942,258.26,15.82,0.1759,2.9813
4943,84.26,-17.56,0.054,0.9306
4944,181.78,-8.12,0.0757,1.3631
4945,202.49,-0.24,0.0275,0.4363
4946,243.43,17.75,0.1821,2.1937
4947,52.82,-24.74,0.067,0.869
4948,103.6,-15.49,0.129,1.7097
4949,220.78,12.3,0.0849,1.1923
4950,264.61,19.59,0.0842,1.0125
4951,242.47,5.24,0.0909,1.1491
4952,224.24,2.91,0.1839,2.5494
4953,259.16,8.66,0.1059,1.7407
4954,260.78,9.37,0.1068,1.777
4955,191.58,-9.55,0.0919,1.4123
4956,39.01,-23.67,0.0766,1.0697
4957,112.28,-15.17,0.0423,0.5143
4958,192.65,-7.77,0.0905,1.4697
4959,267.02,27.23,0.1903,3.3042
4960,62.89,-22.19,0.123,1.7496
4961,49.97,-21.75,0.0633,0.9115
4962,248.38,25.33,0.2398,3.7146
4963,240.49,11.56,0.0735,1.3922
4964,256.44,23.14,0.3774,6.0265
4965,205.95,-7.36,0.0612,0.8245
4966,39.96,-23.33,0.0386,0.6282
4967,250.49,14.09,0.0805,1.1209
4968,169.17,-0.86,0.0743,1.1251
4969,275.37,25.66,0.1761,1.924
4970,90.05,-19.11,0.0636,0.9858
4971,221.42,12.18,0.1546,2.8659
4972,190.13,-6.66,0.184,1.9701
4973,266.04,25.46,0.2477,3.7399
4974,217.26,-7.22,0.0895,1.4235
4975,190.66,7.67,0.0513,1.1274
4976,251.34,8.24,0.0869,1.4429
4977,185.43,-7.24,0.0574,1.2152
4978,61.72,-46.51,0.4839,8.5911
4979,225.49,-1.44,0.0674,1.3586
4980,164.14,-6.7,0.1303,1.4335
4981,80,-18.21,0.0672,0.9022
4982,164.62,-7.66,0.1947,3.1113
4983,172.89,-3.35,0.0608,1.0127
4984,185.29,1.41,0.1407,1.5767
4985,256.51,14.35,0.0909,1.1917
4986,249.96,13.84,0.1379,2.0535
4987,271.72,29.82,0.4389,6.8933
4988,116.11,-18.64,0.0684,0.967
4989,79.96,-21.94,0.1324,1.9332
4990,245.42,12.54,0.1212,1.3484
4991,215.42,7.55,0.0621,0.7037
4992,214.48,-6.04,0.0624,0.8744
4993,245.98,17.8,0.2324,4.1381
4994,208.87,8.02,0.2169,3.3476
4995,131.34,-18.94,0.1149,1.3126
4996,275.22,27.09,0.2387,2.4995
4997,74.37,-28.2,0.2043,2.5646
4998,65.08,-18.74,0.0856,1.2374
4999,233.7,-5.46,0.0722,0.9797
5000,239.93,7.85,0.0867,1.1915
5001,112.93,-19.04,0.0286,0.472
5002,67.85,-24.48,0.0533,0.806
5003,262.54,4.2,0.1027,1.2957
5004,221.85,-2.79,0.0473,0.5225
5005,90.42,-25.66,0.044,0.658
5006,86.43,-28.03,0.1221,2.422
5007,57.69,-28.85,0.0784,1.1725
5008,111.92,-18.04,0.0617,0.951
5009,55.98,-25.89,0.0562,0.9496
5010,252.42,1.71,0.0659,0.7164
5011,62.81,-23.85,0.1025,1.2747
5012,83.88,-23.82,0.0594,0.9123
5013,203.9,9.52,0.0969,1.9281
5014,239.47,16.19,0.1798,2.5239
5015,206.8,6.36,0.0716,1.1706
5016,252.33,-2.87,0.0783,1.1952
5017,241.94,-0.01,0.0897,1.3026
5018,175.22,-7.77,0.0703,0.8371
5019,190.57,-5.1,0.1178,1.7269
5020,215.33,-0.58,0.0693,0.9249
5021,297.49,29.48,0.5216,8.9298
5022,91.16,-17.27,0.0407,0.6106
5023,231.12,-5.63,0.0413,0.4726
5024,254.13,17.41,0.1099,1.4365
5025,281.52,30.63,0.1696,2.0081
5026,103.78,-20.63,0.1191,1.4986
5027,113.94,-20.2,0.189,2.2506
5028,113.35,-17.28,0.1323,2.1884
5029,240.36,1.72,0.0376,0.5705
5030,193.3,-3.68,0.0642,0.8968
5031,82.65,-18.39,0.0733,0.9663
5032,94.53,-19.16,0.0772,0.9492
5033,247.19,15.06,0.1528,1.9835
5034,99.47,-16.26,0.0751,0.9652
5035,112.63,-15.94,0.06,0.8799
5036,112.13,-19.8,0.1313,2.0822
5037,234.25,12.04,0.2046,2.3087
5038,82.54,-38.81,0.18,2.5109
5039,233.85,17.18,0.196,3.0232
5040,245.37,11.92,0.1309,1.7089
5041,85.83,-20.76,0.1701,2.2384
5042,277.46,9.1,0.0658,0.886
5043,286.5,8.81,0.1333,1.8215
5044,215.24,0.19,0.1696,2.0128
5045,275.26,30.29,0.2862,3.4658
5046,143.46,-12.9,0.0714,0.7782
5047,272.51,7.96,0.1025,1.1693
5048,189.64,-0.44,0.0673,0.9766
5049,286.04,29.3,0.1947,2.6727
5050,120.11,-13.92,0.0985,1.5569
5051,76.96,-13.1,0.0736,0.7917
5052,272.48,14.76,0.0526,0.7771
5053,103.39,-18.35,0.0659,1.0123
5054,240.68,10.26,0.0929,1.2505
5055,145.45,-15.61,0.115,1.293
5056,193.57,-0.99,0.0952,1.4278
5057,109.39,-17.2,0.045,0.5847
5058,127.02,-13.16,0.0766,0.9664
5059,76.52,-14.97,0.0513,0.6693
5060,133.6,-11.22,0.0321,0.5275
5061,103.9,-13.67,0.0443,0.6745
5062,139.57,-14.03,0.1223,1.5916
5063,130.52,-10.51,0.0639,0.7004
5064,264.68,26.36,0.1842,3.1249
5065,131.28,-11.68,0.1932,2.3619
5066,211.88,-1.51,0.0893,1.1179
5067,118.55,-14.47,0.0417,0.6115
5068,136.55,-13.84,0.0966,1.1973
5069,146.38,-5.53,0.0534,0.8222
5070,131.42,-10.28,0.0261,0.3367
5071,251.12,5.7,0.1326,2.0602
5072,235.92,19.47,0.1401,2.5522
5073,134.66,-11.58,0.0531,0.8218
5074,133.97,-9.36,0.0557,0.8428
5075,130.02,-11.16,0.1077,1.396
5076,142.52,-13.36,0.0307,0.39
5077,111.3,-12.37,0.051,0.6101
5078,90.32,-12.37,0.0407,0.4463
5079,118.44,-10.27,0.0207,0.2599
5080,163.71,-6.18,0.1132,1.4367
5081,114.48,-10.52,0.1049,1.2004
5082,127.16,-10.2,0.0251,0.2567
5083,96.78,-12.21,0.0996,1.1768
5084,117.22,-8.28,0.0312,0.4784
5085,135.43,-8.59,0.0195,0.2357
5086,114.14,-6.99,0.0188,0.2483
5087,128.97,-8.26,0.0385,0.5163
5088,138.02,-5.4,0.044,0.5383
5089,107.45,-5.91,0.0891,1.0586
5090,234.55,24.37,0.251,4.457
5091,61.45,-43.32,0.278,3.4793
5092,217.14,27.19,0.1291,2.2194
5093,117.77,-6,0.0349,0.4412
5094,227.18,9.99,0.2144,2.5896
5095,152.17,-0.06,0.0415,0.5572
5096,217.77,29.28,0.2959,4.4273
5097,155.87,2.07,0.0266,0.3727
5098,92.26,-4.68,0.0295,0.3629
5099,86.27,-6.6,0.0769,0.8479
5100,83.97,-6.75,0.0261,0.4419
5101,147.27,0.1,0.0334,0.4647
5102,154.41,-5.44,0.0449,0.7594
5103,121.07,-3.69,0.0158,0.2218
5104,116.82,-2.56,0.0219,0.2872
5105,156.9,-1.11,0.0546,0.6659
5106,107.42,-5.64,0.0227,0.3205
5107,108.41,-3,0.0143,0.2165
5108,136.7,-3.85,0.0513,0.5364
5109,117.07,-3.91,0.0167,0.2948
5110,134.02,-1.52,0.0212,0.3279
5111,144.94,-1.86,0.024,0.3556
5112,171.8,-1.34,0.0426,0.6732
5113,131.07,1.43,0.0144,0.2092
5114,141.62,-0.46,0.0209,0.2558
5115,151.39,0.93,0.0231,0.2894
5116,41.9,-62.92,0.8244,9.6944
5117,137.68,1.43,0.0306,0.3911
5118,107.62,0.71,0.01,0.1384
5119,133.41,-1.53,0.0318,0.4448
5120,146.71,2.01,0.018,0.1969
5121,145.16,1.79,0.0401,0.5295
5122,130.3,-0.6,0.02,0.3343
5123,231.71,25.29,0.0866,0.9493
5124,142.32,0.43,0.0383,0.4783
5125,118.18,-3.44,0.0384,0.5982
5126,137.86,2.45,0.0251,0.2722
5127,157.32,1.96,0.068,0.8354
5128,153.46,2.88,0.0111,0.156
5129,143.94,3.51,0.0355,0.4681
5130,171.56,4.06,0.0489,0.7276
5131,158.77,4.57,0.0443,0.5865
5132,145.37,2.4,0.0571,0.6466
5133,28.7,-55.87,0.2696,3.7674
5134,153.08,-1.22,0.0214,0.2675
5135,209.65,19.16,0.1253,1.4308
5136,175.11,2.23,0.0568,0.6073
5137,120.3,1.24,0.0253,0.342
5138,148.37,2.88,0.0196,0.2335
5139,106.02,-1.14,0.0064,0.0775
5140,249.38,37.4,0.2188,2.5747
5141,207.44,13.27,0.2492,3.5499
5142,111.04,-1.4,0.0196,0.3534
5143,225.22,18.96,0.2601,3.7867
5144,121.37,-3.01,0.0322,0.4697
5145,233.8,19.2,0.0848,1.0558
5146,106.74,-2.36,0.0192,0.2741
5147,230.86,25.25,0.2766,4.5876
5148,226.76,2.71,0.0953,0.9532
5149,291.2,42.2,0.7597,9.2942
5150,31.78,-56.49,0.4448,7.5461
5151,87.08,-8.25,0.0295,0.3915
5152,96.63,-11.3,0.016,0.1902
5153,162.36,-7.39,0.0236,0.287
5154,142.8,-7.41,0.0462,0.5125
5155,197.05,13.72,0.1148,1.6676
5156,143.1,-10.79,0.055,0.6764
5157,111.8,-9.04,0.044,0.5498
5158,211.97,18.13,0.0984,1.3988
5159,-43.74,-80.7,0.8213,13.8863
5160,172.13,-4.65,0.0764,0.9328
5161,55.29,-16.45,0.0617,0.7536
5162,201.44,10.6,0.1208,1.3865
5163,151.78,-6.68,0.0358,0.4201
5164,105.7,-17.08,0.048,0.5421
5165,72.43,-22.68,0.283,3.8917
5166,225.74,22.85,0.1504,2.016
5167,231.99,12.44,0.1211,2.1021
5168,198.3,11.88,0.1029,1.0855
5169,240.58,27.37,0.157,1.9306
5170,196.98,2.3,0.0621,0.7867
5171,125.3,-9.8,0.1361,1.5437
5172,233.7,5.7,0.0309,0.3946
5173,134,-11.64,0.0698,0.8328
5174,142.09,-7.56,0.1031,1.4411
5175,27.83,-67.72,0.4233,5.0212
5176,231.23,21.99,0.0687,0.7987
5177,109.34,-10.74,0.0265,0.3158
5178,204.45,15.84,0.2123,3.1762
5179,84.75,-16.99,0.08,0.96
5180,243.4,4.89,0.0929,1.1962
5181,116.69,-13.22,0.0828,1.2319
5182,205.68,2.53,0.0664,0.7987
5183,195.49,4.64,0.1663,2.3596
5184,123.61,-5.88,0.0176,0.2129
5185,213.06,10.8,0.0824,1.0925
5186,223.39,19.65,0.1684,2.4342
5187,192.69,4.54,0.0488,0.5745
5188,28.29,-77.39,0.5536,9.1564
5189,223.85,9.89,0.1109,1.8054
5190,215.27,1.08,0.0423,0.5727
5191,169.59,-5.14,0.0925,1.1661
5192,130.62,-9.13,0.04,0.5194
5193,168.62,5.23,0.0648,0.7191
5194,170.19,-3.99,0.0846,0.977
5195,98.23,-18.47,0.071,0.8144
5196,142.98,-9.8,0.0396,0.4674
5197,169.82,-6.44,0.0335,0.3181
5198,247.36,29.34,0.1317,1.9943
5199,176.96,-6.06,0.1424,1.6479
5200,197.26,-1.76,0.1208,1.5486
5201,27.3,-59.87,0.3767,6.2073
5202,175.62,-8.56,0.0781,0.9891
5203,127.37,-12.99,0.0661,0.8233
5204,-29.15,-95.42,0.8667,16.0018
5205,185.22,-5.35,0.0876,1.05
5206,108.09,-11.28,0.0964,1.1864
5207,169.01,-7.89,0.0144,0.1732
5208,143.87,-9.04,0.0957,1.2389
5209,177,-6.53,0.0153,0.1555
5210,101.82,-8.81,0.0352,0.4339
5211,245.84,8.57,0.0591,0.7566
5212,213.12,7.29,0.0918,1.0905
5213,104.37,-8.55,0.0424,0.5022
5214,153.96,-6.03,0.0506,0.6287
5215,110.36,-8.16,0.0454,0.5792
5216,99.95,-9.69,0.0294,0.5494
5217,136.77,-7.26,0.0595,0.8545
5218,152.12,-5.19,0.02,0.2608
5219,150.67,-6.69,0.0345,0.4699
5220,109.46,-6.11,0.0274,0.3426
5221,146.04,-3.78,0.0413,0.5251
5222,124.18,-6.69,0.0226,0.2882
5223,118.51,-10.01,0.0853,0.9839
5224,152.16,-7.12,0.024,0.4293
5225,76.38,-10.17,0.036,0.4381
5226,144.06,-4.8,0.0146,0.173
5227,128.59,-4.17,0.014,0.1785
5228,129.42,-4.64,0.0264,0.4405
5229,134.31,-4.18,0.0397,0.5449
5230,236.82,12.21,0.1886,2.3683
5231,169.23,-2.05,0.0108,0.158
5232,105.15,-8.08,0.0824,1.0286
5233,118.63,-3.69,0.0045,0.0519
5234,121.64,-2.32,0.0241,0.2921
5235,122.18,-5.91,0.0208,0.3234
5236,142.63,-3.17,0.0213,0.2822
5237,106.22,-4.04,0.0113,0.1566
5238,137.58,-3.45,0.0195,0.2692
5239,128.67,-2.55,0.0125,0.2197
5240,160.96,-1.5,0.028,0.4307
5241,108.42,-3.31,0.0234,0.3019
5242,127.81,-2.14,0.0186,0.3303
5243,127.5,-1.79,0.013,0.229
5244,156.86,-1.25,0.0299,0.4703
5245,154.09,0.83,0.0232,0.3218
5246,105.43,-1.81,0.0081,0.1133
5247,148.65,-4.23,0.0284,0.4224
5248,129.73,-1.42,0.0393,0.4605
5249,145.9,-0.5,0.0233,0.3548
5250,154.04,1.8,0.0185,0.1965
5251,154.23,-0.19,0.0227,0.3045
5252,130.53,-0.39,0.0183,0.221
5253,118.39,-0.12,0.0206,0.3015
5254,158.4,-0.37,0.0263,0.3999
5255,154.13,3.15,0.0217,0.2752
