episode,loss,rewards
3899,9.45,13.95
3900,14.13,18.30
3901,12.33,22.45
3902,11.81,21.31
3903,18.21,20.46
3904,11.79,20.20
3905,8.59,22.29
3906,14.03,14.71
3907,6.73,18.15
3908,8.13,15.09
3909,8.26,15.46
3910,20.67,19.61
3911,6.83,7.85
3912,7.36,10.31
3913,10.76,17.59
3914,17.76,12.07
3915,16.54,21.38
3916,7.22,15.51
3917,8.58,12.89
3918,9.86,11.01
3919,7.21,13.11
3920,14.22,14.59
3921,8.49,19.48
3922,8.61,20.51
3923,6.19,9.07
3924,9.33,16.21
3925,9.56,21.92
3926,8.66,20.74
3927,9.45,15.96
3928,15.59,9.05
3929,7.02,15.59
3930,12.09,18.63
3931,18.69,22.11
3932,7.45,12.05
3933,8.53,14.93
3934,19.47,11.62
3935,8.65,21.26
3936,24.98,14.03
3937,6.19,15.24
3938,13.57,9.98
3939,8.45,18.40
3940,10.57,12.22
3941,6.25,16.86
3942,11.99,20.08
3943,9.88,20.34
3944,9.63,22.36
3945,8.86,15.81
3946,10.53,14.98
3947,18.72,21.64
3948,13.39,20.67
3949,12.30,19.50
3950,5.80,13.40
3951,7.03,10.72
3952,17.74,16.53
3953,12.26,15.82
3954,21.47,18.68
3955,8.75,14.59
3956,10.35,13.80
3957,7.54,14.47
3958,8.48,17.45
3959,9.33,17.65
3960,10.15,18.21
3961,8.00,14.41
3962,6.94,8.12
3963,11.22,17.38
3964,17.67,21.86
3965,11.41,17.30
3966,9.38,14.77
3967,8.50,16.28
3968,6.97,17.29
3969,8.47,13.79
3970,7.82,18.12
3971,4.90,10.32
3972,5.08,11.67
3973,7.57,9.31
3974,7.46,20.64
3975,6.57,11.68
3976,6.22,13.44
3977,16.13,20.24
3978,6.07,13.44
3979,11.72,13.87
3980,9.34,17.04
3981,8.66,16.72
3982,13.96,14.31
3983,8.91,10.79
3984,10.91,15.92
3985,5.67,14.31
3986,11.25,21.22
3987,9.42,13.34
3988,6.05,20.43
3989,14.07,14.90
3990,2.87,3.20
3991,5.91,10.33
3992,9.57,13.70
3993,14.41,13.80
3994,14.16,16.74
3995,6.72,8.73
3996,9.18,12.79
3997,10.63,12.01
3998,9.74,10.55
3999,7.47,14.01
4000,8.38,17.86
4001,10.69,13.20
4002,8.29,13.04
4003,13.25,17.75
4004,9.99,10.19
4005,6.27,3.51
4006,5.90,13.75
4007,6.13,15.65
4008,6.72,12.77
4009,8.81,19.08
4010,16.11,14.64
4011,5.82,16.36
4012,9.12,13.11
4013,6.86,17.69
4014,7.32,12.92
4015,6.11,5.85
4016,7.07,20.67
4017,7.50,14.10
4018,10.49,17.68
4019,18.68,14.69
4020,6.88,20.43
4021,13.43,16.37
4022,8.65,22.88
4023,24.93,23.46
4024,10.28,20.93
4025,6.26,20.37
4026,9.77,12.94
4027,12.00,20.12
4028,16.39,16.03
4029,5.40,7.61
4030,8.12,7.28
4031,10.93,14.57
4032,16.98,18.28
4033,14.19,16.36
4034,11.75,15.32
4035,8.92,17.91
4036,10.40,14.37
4037,16.71,19.76
4038,9.01,15.26
4039,15.58,20.22
4040,7.35,16.64
4041,12.31,19.95
4042,7.34,18.65
4043,13.39,16.03
4044,17.92,21.11
4045,7.98,18.50
4046,7.34,6.08
4047,28.13,24.76
4048,9.62,12.50
4049,8.02,24.87
4050,13.20,22.46
4051,27.24,21.28
4052,10.88,22.30
4053,11.54,19.89
4054,9.61,6.00
4055,9.52,22.99
4056,18.79,21.60
4057,7.55,26.05
4058,18.10,22.98
4059,11.18,23.27
4060,12.94,22.20
4061,19.44,16.87
4062,29.06,17.84
4063,11.25,26.12
4064,32.29,25.15
4065,16.43,15.13
4066,12.28,22.42
4067,10.48,21.23
4068,19.74,14.20
4069,12.64,22.17
4070,6.40,2.22
4071,18.02,17.27
4072,13.17,16.52
4073,12.85,25.66
4074,6.54,4.37
4075,22.39,21.40
4076,17.96,22.85
4077,13.80,25.33
4078,7.94,5.02
4079,6.01,2.86
4080,9.84,3.43
4081,22.03,5.71
4082,6.87,22.99
4083,14.72,14.71
4084,13.32,7.07
4085,15.80,20.73
4086,14.58,14.68
4087,17.80,12.68
4088,10.33,9.36
4089,15.43,6.76
4090,8.05,26.47
4091,18.46,22.12
4092,19.10,18.18
4093,9.93,5.77
4094,13.18,20.43
4095,1.48,0.83
4096,3.24,0.98
4097,3.94,1.35
4098,15.33,9.78
4099,15.24,20.25
4100,16.13,4.78
4101,10.56,25.17
4102,17.72,21.34
4103,0.30,0.32
4104,27.56,21.16
4105,3.50,1.48
4106,0.62,0.97
4107,4.28,2.39
4108,15.05,9.94
4109,20.37,10.70
4110,16.87,13.82
4111,0.50,1.17
4112,0.02,0.55
4113,14.33,12.42
4114,3.45,2.56
4115,0.31,0.57
4116,0.03,0.80
4117,9.55,5.11
4118,0.22,1.87
4119,0.05,1.09
4120,2.87,2.73
4121,13.81,10.18
4122,0.62,1.77
4123,1.72,3.79
4124,2.99,3.54
4125,3.44,4.13
4126,1.73,3.43
4127,0.00,0.40
4128,0.12,2.00
4129,1.92,3.44
4130,0.97,2.62
4131,0.31,0.95
4132,0.28,2.29
4133,0.05,1.59
4134,1.21,2.60
4135,13.57,7.45
4136,2.09,4.52
4137,0.01,0.91
4138,5.72,4.79
4139,1.21,2.39
4140,1.30,3.83
4141,0.05,1.47
4142,0.10,1.93
4143,2.74,2.16
4144,1.04,3.10
4145,0.01,0.85
4146,5.17,2.83
4147,0.19,1.98
4148,7.18,5.68
4149,0.00,0.30
4150,0.01,0.63
4151,0.03,1.06
4152,0.36,1.65
4153,0.34,1.11
4154,0.09,0.60
4155,4.80,4.46
4156,2.46,3.58
4157,10.62,7.67
4158,0.19,1.92
4159,0.02,0.74
4160,3.35,4.05
4161,0.13,1.75
4162,15.64,10.55
4163,0.06,1.24
4164,0.14,0.35
4165,0.14,0.82
4166,0.53,1.25
4167,0.06,1.01
4168,20.02,7.52
4169,17.97,16.52
4170,0.07,0.70
4171,6.98,4.76
4172,15.92,12.36
4173,1.20,1.36
4174,15.01,17.97
4175,5.29,3.26
4176,0.09,0.80
4177,20.14,19.07
4178,14.91,13.45
4179,19.36,9.41
4180,0.29,0.84
4181,17.59,18.69
4182,0.87,1.90
4183,0.56,1.11
4184,2.26,2.25
4185,12.45,14.62
4186,11.56,19.34
4187,9.70,6.47
4188,10.63,16.90
4189,14.90,7.73
4190,16.02,12.09
4191,18.93,11.69
4192,13.13,19.52
4193,4.48,1.30
4194,11.66,22.87
4195,10.55,13.52
4196,15.16,16.60
4197,12.04,11.56
4198,16.43,22.21
4199,23.26,22.30
4200,30.03,17.90
4201,8.98,24.79
4202,8.38,23.30
4203,32.32,18.42
4204,8.74,21.45
4205,14.16,24.36
4206,10.58,15.12
4207,23.14,21.60
4208,8.46,13.64
4209,18.41,24.09
4210,6.87,22.33
4211,22.28,24.87
4212,10.28,21.41
4213,7.40,11.22
4214,17.95,15.24
4215,7.50,12.60
4216,15.48,21.70
4217,18.68,10.43
4218,10.45,18.45
4219,12.41,21.38
4220,10.92,21.24
4221,7.09,19.27
4222,12.77,23.59
4223,7.09,16.81
4224,10.54,15.08
4225,8.90,18.37
4226,28.11,21.55
4227,14.41,19.18
4228,12.15,16.10
4229,18.05,22.63
4230,7.85,20.06
4231,11.31,14.95
4232,7.68,17.23
4233,9.60,23.42
4234,7.20,13.91
4235,10.88,19.66
4236,11.69,10.67
4237,16.23,19.97
4238,10.65,16.52
4239,6.69,10.71
4240,27.30,22.70
4241,9.46,13.79
4242,21.30,19.90
4243,16.48,12.20
4244,12.68,13.11
4245,13.57,20.22
4246,17.87,19.39
4247,18.85,23.77
4248,17.95,21.14
4249,12.91,15.65
4250,17.55,23.63
4251,13.67,24.51
4252,16.73,24.47
4253,9.88,25.25
4254,10.82,11.82
4255,14.07,22.91
4256,15.55,19.95
4257,13.53,24.46
4258,22.25,18.60
4259,19.07,22.98
4260,12.99,25.00
4261,13.79,24.28
4262,15.21,14.63
4263,18.06,22.58
4264,14.48,22.70
4265,32.12,20.70
4266,14.57,17.33
4267,11.99,17.24
4268,12.48,16.27
4269,12.92,17.06
4270,13.25,14.07
4271,10.74,18.92
4272,9.38,24.84
4273,8.63,19.58
4274,11.97,18.64
4275,5.56,10.03
4276,7.57,20.50
4277,12.70,21.55
4278,20.05,16.86
4279,6.74,10.02
4280,14.98,12.51
4281,18.24,21.30
4282,26.49,20.99
4283,18.45,20.90
4284,8.33,16.20
4285,14.66,16.93
4286,9.92,13.45
4287,11.61,19.60
4288,13.49,21.15
4289,8.11,15.80
4290,12.16,15.53
4291,16.55,20.12
4292,6.49,13.88
4293,10.63,13.54
4294,9.12,23.75
4295,6.41,25.30
4296,8.42,11.46
4297,4.40,10.52
4298,11.61,22.99
4299,22.03,19.51
4300,12.54,16.96
4301,18.08,23.81
4302,10.60,21.27
4303,11.44,21.53
4304,13.78,12.64
4305,9.05,21.21
4306,5.06,7.36
4307,11.79,21.60
4308,9.98,12.19
4309,9.72,13.15
4310,8.36,15.40
4311,9.47,21.12
4312,14.76,18.02
4313,7.27,22.66
4314,16.57,16.04
4315,10.49,17.36
4316,32.82,17.06
4317,6.70,12.19
4318,7.28,24.13
4319,13.29,13.27
4320,8.46,12.98
4321,7.58,14.57
4322,8.52,14.96
4323,11.78,18.52
4324,6.75,4.91
4325,9.23,16.73
4326,20.58,17.85
4327,6.06,16.07
4328,14.12,18.60
4329,14.95,20.65
4330,9.21,19.01
4331,13.04,21.44
4332,11.19,20.41
4333,7.34,17.04
4334,12.25,20.26
4335,5.18,14.76
4336,10.16,19.93
4337,9.65,24.55
4338,12.43,14.58
4339,6.88,10.56
4340,19.41,17.37
4341,5.37,20.39
4342,10.78,13.74
4343,7.33,15.29
4344,10.35,17.26
4345,7.44,18.20
4346,13.14,17.12
4347,9.86,21.96
4348,15.66,20.87
4349,7.46,17.38
4350,8.96,14.63
4351,13.18,13.91
4352,11.30,20.68
4353,9.93,13.91
4354,9.39,18.84
4355,12.01,20.36
4356,8.21,15.94
4357,11.28,11.64
4358,10.07,20.95
4359,9.67,19.40
4360,17.49,20.91
4361,6.09,18.82
4362,9.59,19.22
4363,11.16,19.37
4364,14.88,19.41
4365,25.44,20.10
4366,15.90,20.09
4367,16.17,20.44
4368,13.23,18.98
4369,9.86,11.81
4370,10.97,19.40
4371,8.22,16.79
4372,22.27,17.85
4373,23.28,15.98
4374,7.02,16.16
4375,6.79,9.73
4376,7.09,17.13
4377,8.98,12.71
4378,12.96,16.41
4379,18.16,15.72
4380,8.47,21.53
4381,10.08,17.77
4382,31.86,30.00
4383,10.84,20.81
4384,15.87,21.56
4385,14.96,18.94
4386,8.43,19.91
4387,9.47,12.40
4388,11.69,18.72
4389,12.43,17.84
4390,6.82,21.13
4391,16.77,22.98
4392,16.22,21.92
4393,13.55,18.92
4394,13.72,24.25
4395,13.59,21.09
4396,9.80,18.91
4397,10.96,13.64
4398,14.86,19.21
4399,20.41,22.83
4400,8.65,17.71
4401,10.31,14.39
4402,7.34,18.53
4403,26.56,21.16
4404,14.86,19.47
4405,41.58,20.61
4406,9.89,15.63
4407,13.66,19.52
4408,18.96,25.49
4409,15.47,17.97
4410,7.74,24.06
4411,22.92,25.16
4412,11.92,24.75
4413,12.70,25.43
4414,4.85,7.07
4415,25.42,21.74
4416,26.69,24.44
4417,17.40,21.77
4418,15.99,24.35
4419,9.19,13.75
4420,15.10,26.55
4421,16.48,18.33
4422,17.26,24.73
4423,11.19,24.74
4424,15.80,24.39
4425,13.24,10.68
4426,15.04,22.99
4427,12.57,20.27
4428,12.52,24.48
4429,10.70,25.14
4430,9.12,14.60
4431,11.00,14.57
4432,14.09,22.40
4433,8.35,15.70
4434,12.97,17.12
4435,20.14,18.85
4436,20.85,25.43
4437,11.62,21.19
4438,6.57,7.92
4439,15.75,19.10
4440,9.67,24.54
4441,7.71,15.46
4442,9.99,22.91
4443,14.60,16.48
4444,23.14,11.63
4445,6.88,15.52
4446,12.23,23.49
4447,29.13,22.57
4448,9.92,24.73
4449,14.97,18.94
4450,15.96,17.86
4451,10.36,23.08
4452,17.71,18.67
4453,17.25,24.74
4454,9.58,22.11
4455,8.27,19.22
4456,8.10,17.43
4457,14.93,14.59
4458,19.54,19.80
4459,15.26,24.97
4460,18.11,25.06
4461,8.91,11.62
4462,11.38,23.81
4463,15.08,21.67
4464,11.17,16.47
4465,12.25,23.55
4466,8.58,25.54
4467,12.06,16.16
4468,9.21,11.70
4469,17.93,14.73
4470,13.44,20.68
4471,13.11,12.90
4472,14.36,30.41
4473,10.46,22.22
4474,10.14,22.30
4475,15.37,18.47
4476,11.97,23.46
4477,14.46,19.60
4478,10.79,26.98
4479,14.69,10.00
4480,6.67,20.66
4481,13.27,19.72
4482,10.64,15.71
4483,9.57,21.33
4484,25.37,27.88
4485,12.11,14.75
4486,12.55,18.80
4487,15.82,22.95
4488,12.30,17.84
4489,7.37,24.01
4490,13.25,25.04
4491,11.42,23.56
4492,17.67,14.59
4493,14.22,20.98
4494,17.18,13.45
4495,10.28,23.15
4496,7.30,16.70
4497,14.97,24.96
4498,7.72,12.51
4499,11.49,11.62
4500,23.02,21.44
4501,23.81,21.14
4502,9.67,24.04
4503,14.15,24.89
4504,13.19,21.30
4505,17.18,24.13
4506,13.32,23.12
4507,15.68,14.46
4508,10.70,22.55
4509,17.48,23.04
4510,8.42,17.72
4511,10.16,10.18
4512,25.21,22.17
4513,11.84,20.62
4514,11.53,16.01
4515,6.75,13.39
4516,21.57,19.17
4517,13.47,18.97
4518,11.96,13.62
4519,16.25,21.02
4520,25.35,24.73
4521,11.52,16.94
4522,13.31,13.93
4523,6.75,23.63
4524,18.94,20.77
4525,20.49,17.87
4526,9.23,16.78
4527,16.92,19.44
4528,7.81,22.18
4529,10.51,11.61
4530,7.99,13.09
4531,10.63,15.23
4532,23.34,16.63
4533,16.67,25.58
4534,27.47,20.48
4535,10.51,14.76
4536,9.90,15.77
4537,11.51,24.36
4538,13.44,25.02
4539,19.24,25.37
4540,27.15,12.70
4541,12.34,22.06
4542,9.84,16.78
4543,9.65,18.19
4544,8.56,17.82
4545,14.20,23.03
4546,12.54,17.48
4547,15.47,21.04
4548,9.17,18.31
4549,13.08,24.84
4550,16.90,20.24
4551,21.08,16.14
4552,9.01,13.41
4553,34.08,18.22
4554,25.41,25.32
4555,12.36,23.95
4556,9.21,21.70
4557,8.72,23.61
4558,9.89,12.65
4559,23.67,21.65
4560,17.22,20.51
4561,9.13,14.88
4562,17.33,15.62
4563,8.66,23.96
4564,14.60,26.08
4565,19.50,17.10
4566,14.57,24.00
4567,25.34,24.53
4568,10.11,25.14
4569,14.56,17.67
4570,10.94,22.02
4571,21.75,21.49
4572,15.53,16.85
4573,11.02,26.52
4574,19.04,18.78
4575,26.79,19.14
4576,8.63,24.50
4577,10.68,16.66
4578,11.20,23.90
4579,20.93,22.02
4580,19.09,22.60
4581,20.02,19.93
4582,9.94,23.99
4583,4.42,4.84
4584,8.53,24.48
4585,14.59,19.44
4586,16.32,20.72
4587,13.98,24.06
4588,9.53,11.21
4589,34.35,21.37
4590,10.98,12.47
4591,8.66,25.08
4592,9.21,11.56
4593,7.65,11.55
4594,22.20,24.19
4595,19.53,20.48
4596,9.94,23.44
4597,10.90,16.94
4598,12.25,23.81
4599,17.01,24.54
4600,10.73,22.95
4601,14.78,18.13
4602,7.99,11.95
4603,17.80,16.80
4604,22.22,17.96
4605,10.42,24.47
4606,11.99,24.65
4607,22.51,15.69
4608,11.25,12.45
4609,13.08,24.39
4610,8.11,24.85
4611,12.50,8.64
4612,11.90,20.84
4613,16.12,22.80
4614,11.21,24.15
4615,5.56,7.67
4616,15.56,13.53
4617,19.67,18.68
4618,12.34,24.45
4619,10.59,24.11
4620,9.28,16.43
4621,13.30,24.08
4622,15.12,20.54
4623,17.61,11.53
4624,21.90,24.04
4625,13.60,22.60
4626,6.74,24.04
4627,28.63,24.75
4628,9.25,16.89
4629,14.46,16.14
4630,10.52,23.94
4631,13.50,12.35
4632,16.53,19.36
4633,11.97,15.72
4634,10.06,17.99
4635,8.87,19.56
4636,10.03,25.14
4637,14.49,23.98
4638,12.97,21.85
4639,10.00,16.56
4640,6.13,24.89
4641,11.26,20.67
4642,15.64,24.73
4643,19.25,25.66
4644,33.55,25.07
4645,14.53,19.13
4646,6.20,17.94
4647,6.71,16.89
4648,8.69,17.46
4649,20.08,20.68
4650,9.39,17.20
4651,15.20,19.90
4652,15.60,27.46
4653,12.74,20.44
4654,9.87,13.15
4655,20.51,25.19
4656,6.22,16.94
4657,10.02,19.99
4658,24.60,24.87
4659,11.25,22.14
4660,23.24,24.93
4661,15.05,20.42
4662,11.43,21.45
4663,9.39,22.56
4664,8.20,25.34
4665,21.44,9.99
4666,22.67,22.41
4667,8.53,10.66
4668,38.29,21.92
4669,6.81,10.45
4670,8.19,13.46
4671,12.04,25.67
4672,11.55,20.65
4673,17.16,17.69
4674,8.08,20.26
4675,6.59,8.64
4676,13.57,13.19
4677,11.87,24.39
4678,7.46,15.52
4679,10.23,23.97
4680,18.97,17.13
4681,8.51,15.97
4682,13.49,22.31
4683,12.14,23.84
4684,10.87,13.96
4685,9.88,23.33
4686,9.69,12.49
4687,9.22,13.23
4688,6.87,18.62
4689,12.51,23.34
4690,10.58,21.82
4691,26.89,16.70
4692,14.10,25.51
4693,11.22,11.59
4694,11.31,18.83
4695,23.71,14.47
4696,30.23,20.96
4697,12.18,24.31
4698,23.58,23.74
4699,18.98,24.79
4700,14.52,16.80
4701,13.12,24.60
4702,33.56,18.76
4703,9.72,16.04
4704,15.60,21.91
4705,8.54,13.96
4706,31.36,19.00
4707,6.70,24.36
4708,9.08,11.24
4709,6.89,25.37
4710,12.61,16.69
4711,12.11,12.36
4712,10.84,24.52
4713,23.30,25.38
4714,9.45,18.18
4715,13.78,23.97
4716,10.82,24.99
4717,10.05,24.29
4718,14.77,15.04
4719,17.04,23.04
4720,26.16,22.43
4721,8.22,25.53
4722,13.30,9.30
4723,21.60,17.22
4724,9.33,24.91
4725,10.52,21.54
4726,13.68,16.67
4727,13.00,25.42
4728,8.54,13.77
4729,8.72,21.08
4730,6.56,14.82
4731,6.99,16.81
4732,8.00,25.34
4733,17.95,19.05
4734,11.67,20.17
4735,10.94,18.62
4736,19.07,25.39
4737,9.94,24.36
4738,24.98,21.86
4739,13.50,25.14
4740,22.65,18.80
4741,14.00,20.32
4742,11.16,20.07
4743,23.45,13.71
4744,8.74,24.57
4745,9.44,18.56
4746,9.54,22.35
4747,15.85,25.63
4748,12.32,20.28
4749,27.54,25.11
4750,14.10,16.96
4751,8.83,25.87
4752,15.81,20.10
4753,8.79,26.21
4754,20.10,25.58
4755,8.10,20.18
4756,8.08,14.22
4757,16.03,20.56
4758,9.69,17.80
4759,10.89,21.39
4760,8.69,13.70
4761,9.22,24.28
4762,12.36,21.68
4763,12.21,17.20
4764,12.00,15.23
4765,11.35,24.03
4766,17.82,27.51
4767,8.61,13.51
4768,12.77,14.47
4769,13.83,18.49
4770,13.36,21.61
4771,16.13,24.63
4772,14.85,27.38
4773,18.08,13.12
4774,9.34,24.36
4775,11.89,24.90
4776,10.65,21.15
4777,19.21,17.73
4778,12.75,24.92
4779,19.09,25.20
4780,12.19,18.58
4781,18.34,22.06
4782,13.27,25.26
4783,27.77,18.30
4784,14.79,25.13
4785,7.29,24.90
4786,8.29,26.12
4787,9.76,24.50
4788,20.35,27.13
4789,7.55,10.60
4790,8.59,26.78
4791,11.40,25.30
4792,11.31,13.15
4793,16.92,16.66
4794,33.61,22.42
4795,17.74,27.84
4796,16.88,20.61
4797,9.21,25.20
4798,8.86,28.42
4799,15.20,25.29
4800,16.58,23.06
4801,5.98,9.33
4802,10.45,16.39
4803,20.15,26.87
4804,26.04,25.20
4805,9.16,25.11
4806,6.77,19.36
4807,29.00,26.29
4808,7.79,20.39
4809,13.13,13.96
4810,15.38,24.47
4811,11.13,22.06
4812,14.27,17.85
4813,31.43,22.20
4814,12.90,20.65
4815,12.56,23.65
4816,10.87,21.82
4817,15.11,19.13
4818,10.87,25.15
4819,11.34,25.47
4820,30.42,20.17
4821,12.95,19.00
4822,20.51,27.72
4823,11.75,28.08
4824,8.92,12.43
4825,31.71,16.83
4826,16.08,18.65
4827,15.67,24.14
4828,8.49,13.64
4829,20.52,25.37
4830,30.45,21.67
4831,11.99,26.24
4832,8.14,24.33
4833,10.10,18.65
4834,13.47,28.84
4835,8.84,28.90
4836,9.80,16.80
4837,16.39,21.79
4838,12.23,27.85
4839,14.63,28.48
4840,20.88,15.23
4841,15.45,21.78
4842,10.81,27.23
4843,20.91,21.97
4844,16.44,19.23
4845,27.45,28.17
4846,27.78,30.54
4847,23.96,25.60
4848,26.70,26.35
4849,8.79,19.41
4850,12.59,15.99
4851,13.19,26.45
4852,12.03,12.95
4853,24.38,18.04
4854,13.85,23.90
4855,7.67,16.94
4856,26.84,24.01
4857,35.68,26.26
4858,23.62,28.26
4859,12.55,16.94
4860,40.83,28.91
4861,10.32,24.28
4862,9.44,15.96
4863,14.43,19.56
4864,24.72,28.24
4865,11.65,18.16
4866,15.44,23.31
4867,8.97,24.96
4868,28.69,29.03
4869,22.71,29.14
4870,12.12,30.10
4871,10.39,28.39
4872,12.47,10.26
4873,28.69,25.59
4874,23.90,26.42
4875,38.15,26.77
4876,44.77,28.15
4877,23.25,30.95
4878,15.17,24.50
4879,9.81,30.91
4880,13.40,10.07
4881,16.69,15.20
4882,5.43,4.83
4883,24.61,25.12
4884,18.53,30.22
4885,33.83,27.79
4886,10.76,14.88
4887,23.82,27.75
4888,11.31,7.00
4889,26.29,32.60
4890,9.91,8.45
4891,12.75,16.88
4892,32.52,30.94
4893,34.99,26.85
4894,7.67,15.55
4895,22.41,26.67
4896,15.22,17.28
4897,21.47,27.48
4898,10.56,12.50
4899,16.33,30.09
4900,35.08,26.74
4901,20.65,23.22
4902,13.75,12.73
4903,10.99,15.84
4904,13.23,14.87
4905,30.02,31.27
4906,17.71,31.79
4907,14.56,30.51
4908,19.04,23.88
4909,17.76,14.56
4910,17.65,25.05
4911,19.19,27.82
4912,21.12,28.19
4913,18.11,16.21
4914,20.56,14.33
4915,12.82,10.98
4916,18.04,19.12
4917,13.64,24.99
4918,37.12,31.85
4919,18.48,30.97
4920,19.54,31.94
4921,11.99,24.52
4922,8.10,14.98
4923,29.18,24.85
4924,13.53,28.23
4925,27.26,31.73
4926,22.92,22.38
4927,10.59,17.66
4928,12.04,23.11
4929,30.55,29.04
4930,24.55,28.54
4931,9.17,16.75
4932,23.58,26.99
4933,18.03,27.28
4934,26.88,9.07
4935,25.12,24.41
4936,16.26,29.69
4937,16.33,26.33
4938,25.63,27.86
4939,13.33,26.82
4940,9.96,15.59
4941,12.01,12.92
4942,14.90,28.22
4943,18.79,31.67
4944,30.32,26.64
4945,18.24,31.70
4946,23.54,14.14
4947,23.95,27.56
4948,16.87,34.60
4949,13.36,11.95
4950,19.30,25.87
4951,26.14,26.52
4952,6.41,4.07
4953,35.76,28.56
4954,13.85,5.99
4955,20.07,32.44
4956,9.59,3.07
4957,6.36,3.44
4958,8.91,13.32
4959,9.50,17.99
4960,10.75,13.24
4961,44.96,22.58
4962,30.47,25.72
4963,26.42,30.19
4964,11.25,16.32
4965,24.17,27.87
4966,24.61,22.32
4967,21.76,31.08
4968,34.44,32.31
4969,17.10,28.70
4970,46.55,29.62
4971,28.54,27.26
4972,7.80,22.38
4973,13.00,25.78
4974,10.13,26.07
4975,24.49,25.95
4976,21.73,31.42
4977,45.10,30.71
4978,31.79,24.97
4979,7.85,21.95
4980,21.84,26.08
4981,14.22,21.59
4982,45.16,29.50
4983,19.97,22.11
4984,23.22,29.11
4985,10.91,24.32
4986,24.47,22.14
4987,28.34,28.28
4988,18.59,22.36
4989,15.68,26.84
4990,15.11,29.17
4991,10.57,30.55
4992,18.61,24.18
4993,22.63,24.06
4994,15.23,26.15
4995,13.48,25.59
4996,15.37,24.54
4997,26.00,29.12
4998,11.83,26.33
4999,12.97,19.10
5000,11.64,24.45
5001,14.66,24.25
5002,13.94,25.67
5003,22.15,22.97
5004,22.15,24.13
5005,18.81,26.05
5006,9.20,21.47
5007,12.20,27.80
5008,21.43,23.57
5009,11.92,24.64
5010,13.29,29.66
5011,37.92,22.70
5012,11.62,20.63
5013,26.19,25.79
5014,22.37,27.47
5015,7.68,19.76
5016,12.92,26.85
5017,13.95,21.97
5018,12.77,26.75
5019,14.50,22.08
5020,14.93,24.71
5021,26.57,25.75
5022,18.02,27.28
5023,24.44,28.30
5024,12.01,24.89
5025,10.86,25.38
5026,15.12,24.09
5027,17.78,25.35
5028,32.18,14.18
5029,11.07,13.51
5030,9.40,26.14
5031,14.60,23.36
5032,10.69,26.41
5033,9.61,29.60
5034,48.44,27.62
5035,15.02,26.85
5036,9.10,24.03
5037,8.12,19.61
5038,6.76,20.78
5039,22.26,24.57
5040,22.89,25.37
5041,25.47,24.69
5042,19.11,25.99
5043,13.55,22.95
5044,35.15,28.97
5045,12.16,34.00
5046,48.62,27.92
5047,16.36,9.47
5048,21.91,21.40
5049,8.13,9.52
5050,40.84,30.62
5051,14.06,35.09
5052,22.53,26.96
5053,21.87,25.03
5054,11.15,34.63
5055,12.58,32.31
5056,23.26,24.53
5057,53.53,25.72
5058,31.27,30.01
5059,15.45,29.69
5060,10.12,20.82
5061,22.48,29.87
5062,16.83,20.70
5063,11.55,30.23
5064,36.72,29.18
5065,31.16,27.46
5066,27.40,29.41
5067,8.86,15.78
5068,33.05,28.70
5069,9.76,20.44
5070,25.93,33.24
5071,8.34,12.33
5072,25.01,28.23
5073,19.47,22.48
5074,14.99,35.57
5075,14.32,25.26
5076,32.13,28.98
5077,16.67,24.47
5078,23.59,29.76
5079,34.31,28.93
5080,45.29,27.90
5081,17.84,23.28
5082,32.94,27.99
5083,14.79,29.62
5084,12.79,31.17
5085,74.56,26.98
5086,36.56,33.02
5087,16.63,28.83
5088,22.36,31.05
5089,21.16,29.29
5090,18.60,30.45
5091,13.66,19.09
5092,33.02,26.93
5093,12.85,21.90
5094,16.68,20.75
5095,21.94,19.59
5096,24.74,26.28
5097,9.89,14.36
5098,7.85,10.86
5099,34.31,26.46
5100,35.08,28.39
5101,14.69,20.27
5102,24.72,25.66
5103,10.23,26.23
5104,76.13,31.00
5105,39.43,23.79
5106,47.81,35.37
5107,33.65,28.69
5108,58.53,24.70
5109,40.67,32.87
5110,22.25,18.74
5111,46.19,31.09
5112,63.66,29.81
5113,41.09,29.34
5114,11.31,8.81
5115,12.62,13.35
5116,39.32,36.16
5117,22.80,27.05
5118,6.99,5.60
5119,36.19,25.26
5120,11.12,20.62
5121,34.79,27.46
5122,58.09,31.92
5123,22.10,33.42
5124,22.40,27.96
5125,20.77,27.17
5126,19.21,25.59
5127,35.91,28.35
5128,17.80,33.26
5129,16.97,26.33
5130,13.58,21.30
5131,35.68,29.22
5132,22.75,27.37
5133,17.20,20.75
5134,12.06,21.79
5135,22.05,19.58
5136,28.85,21.88
5137,51.16,27.26
5138,18.28,30.33
5139,13.44,32.64
5140,29.98,25.95
5141,7.84,13.64
5142,17.18,28.32
5143,18.49,31.21
5144,17.89,33.11
5145,24.79,25.71
5146,19.11,34.94
5147,16.12,34.92
5148,15.29,33.10
5149,38.48,24.15
5150,33.23,27.03
5151,13.76,22.84
5152,15.42,27.55
5153,12.15,28.40
5154,12.87,29.00
5155,15.57,24.31
5156,18.14,28.05
5157,13.72,25.66
5158,44.46,30.85
5159,11.23,26.46
5160,24.46,30.01
5161,11.83,28.75
5162,43.96,29.25
5163,8.06,20.40
5164,11.86,27.17
5165,15.13,24.10
5166,33.54,27.94
5167,13.09,23.01
5168,14.05,24.11
5169,12.23,34.59
